"Reviewer_name","Review_text","Rating"
"Tommy O","Attended a business dinner at The Pescatarian, and I must say that this was the best dinner ever. We had 8 small servings with some of the most tasteful and best presented food I have ever tasted. Simply amazing.  Service is top class, with a very professional yet informal approach on how to make you feel very welcome. And then an amazing wine list, with some great wines, which even for CPH standards can be difficult to find. All in all, a great experience - I will be back.","50"
"Gabriella O","We had an excellent dinner at The Pescatarian last night! Everything was perfect: the food, service and the atmosphere of the place. We had invited another couple who loved it as much as us. It is rare to get such qualified, friendly attentive service in Denmark, well done! We'll be back!","50"
"954trinea","I was so lucky to be there at the opening night, and wow what an experience. As we could not decide to go vegetarian of fish, we ordered both and shared among us. I'll do that again the next time i'll go there, there will be more next times!","50"
"D6078EIjohnh","We celebrated the birthday of my youngest son. Food was heavenly, the service fantastic, and all in all it made for an unforgettable evening. Second time I went that week to this awesome restaurant, which now is my favourite place to dine in Denmark","50"
"christianw400","Not enough words... went for dinner with my girlfriend and have to say that both food, wine, service and ambience was almost as good as the company. The food was exceptional and for someone mostly having fish as starter (and loving it) it was a true pleasure to have one fantastic dish after another utilizing a wide range of seafood. It is truly hard to say what stood out as everything was both beautifully presented and deliciously flavored. However, the Jerusalem artichoke dish (covered with truffle) was to die for and then the “æbleskiver” with caviar and truffle was another memorable moment! Well... we had nothing I would not recommend (see the pictures) The atmosphere and service was also spot on. One of those nights where you would love to stay for another glass of wine if you didn’t have to go to work the day after... I cannot wait to go back for a seafood platter and a glass of cold white this summer ","50"
"j_rgens139","Fantastic seafood and wonderful wine pairings. Excellent service, and even before our arrival, they called us and asked about allergy. Absolutely Our Best seafood experience ever. Beside that, every serving looked marveless. We will be back soon.","50"
"FrederikF22","Very nice and welcoming atmosphere. All of the staff being very friendly and professional and the 5 course dinner we had was just perfect. I also thoroughly enjoyed the wine pairing.","50"
"DChristinaR","Have already visited this restaurant twice since their opening in January and the food is absolutely fantastic. Super high quality, and definitely a lot of value for the money. The staff was also fantastic - very attentive and knowledgeable. Would always recommend an evening at...More","50"
"robinblackandersen","Granted – I'm mostly for meat – but my better half doesn't eat meat, and therefore choosing The Pescatarian for our date night wasn't difficult. We were warmly received by the staff and had the opportunity to go to the table immediately or sit at...More","50"
"dinest2014","Extraordinary and original 6 course menu that brings you round in the fish universe. I particularly liked the Langoustine bisque with hazelnuts and mushrooms","50"
"Emmanordstrom","Came here on their opening night in January. Absolutely delicious food and great service. Is definately worth a visit!","50"
"haubro82","What a wonderful surprise. The lounge bar was beautiful and the cocktails were on point. The food was fantastic and the menu was clear with nice options. It was hard to decide which menu to order because they both looked so delicious. Either The Pescatarian...More","50"
"Philipzdravei","I was her with my good friend and fellow foodie, Wilhelm. We were both excited about the visit, and I have to admit the food blew me away. We had the pescatarian menu, with snacks on the side and the wine menu. I have never...More","50"
"cvkiefer","It was a great service from all staff, from entering to end of meal. The chef's really impressed me with the grand menu.","50"
"EmilOrlamundt","We had a great experience here. The staff was super service minded from the moment we walked in, and the interior of the restaurant really stands out. But of course, the main attraction is the amazing seafood. Our biggest kudos to the chef! It really...More","50"
"torepeterw","The most amazing dining experience i’ve had in Copenhagen. The precision in The food and knowledge and kindness of The waiters, are only to be found on Michelin Star restaurants! A must visit!","50"
"Frederikbo","One of the best dinning experiences I have had in copenhagen. The service was on top, I had the pleasure of Mikkel, spot on! The food was unbelievable, I have never tasted anything like it. We tried both the pescatarian and the vegetarian menus, both was truly amazing! After the dinner the chefs was so welcoming and showed us around in the kitchen as well. I would recommend The Pescatarian to everyone!!","50"
"gustavff_95","Absolutely gorgeous restaurant and the whole experience was out of this world. The service and food is amazing and I had the pleasure of being served by probably two of the nicest and most competent waiters. Mikkel and Rasmus’ knowledge about wine and food was something I haven’t experienced before. Everything was on point! We are definitely coming again very soon!","50"
"SJHJ92","I went there last week shortly after the opening because I had previously been to Marv & Ben, which was a great experience. They went above my expectations by far, and their beautiful dishes and great and friendly service really managed to make it a memorable night.","50"
"Morten9993","Super menu and with an excellent choice of matching wines. The menu was combination was bold, full of flavor and the service was also excellent. Probably the best fish restaurant in Copenhagen.","50"
"SindingA","I recently visited The Pescatarian with some family and it was a beautiful adventure! From start to finish we all got blown away by the newly opened restaurant. The food was in a league of its own and I admire chefs who cook with their heart. They also found the most excellent wines to pair with the menu. We all loved that while it was top professional it was also laidback and had a warm atmosphere. Thank you The Pescatarian for showing us a new concept of hospitality. Absolutely worth a visit!","50"
"Wilhelm B","last week I visited the restaurant, The Pescatarian with my friend. My friend and I have a tradition where we visit a new restaurant every month. Our experience at The Pescatarian was completely unique. I have never experienced such a high level of service. The waiters were really professional and pleasant. The food was absolutely fantastic and very beautiful. The overall experience was truly amazing. I was also overwhelmed by all the beautiful art the restaurant was decorated with.","50"
"brask2018","I dident know that fish and vegetarian food could be so good. Brand new restaurant open some days ago. Had the best night and the food was amazing. Love the place and the prices was not expensive at all.","50"
"josefinehjortn","I’m really surprised about this - how food turns out being art - and the taste is unbelievable. It’s unscribable! I’m thinking a lot about the invirrorment, health and future. I’m so thanksfull of how these people are treating both the natur and the food. This is worth a visit and absolutely a recommendation! Beautiful food with incredible tastes and an unbelievable service!! I’m feeling very welcome and the presentation of the wines and food is great. This was absolutely not my last time visiting this restaurant. This restaurant is the future and the best restaurant ever.","50"
"Amanda V","I went with a group of colleagues for dinner, and was impressed with the whole experience. The restaurant itself is beautiful--a great example of the famous Danish ""hygge""--with light blue walls, wooden tables, and lovely place settings. The service was also quite good; the staff were extremely knowledgeable about each of the products on the table, and gave extremely detailed descriptions of each dish. Our table tried both the vegetarian & pescatarian menus, which I would highly recommend, as there are dishes from each that I loved. The food is beautifully plated (Instagram-worthy), and tastes just as good. My favorite course was a tie between the modernized lobster bisque and the beet/smoked goat cheese foam, which were in the same course just before the main on each menu. Our server also recommend an excellent Chenin Blanc that was light, and like silk. I would highly recommend this restaurant if you have a special occasion, are a foodie, or want to do something nice for yourself.","50"
"VeroDenmark","We tried both the pescatarian and vegetarian menus... and couldn't decide which one was best! Each dish feels like a unique creation: pure delight for the eyes and absolutely delicious. If you are into fine cuisine, do not miss it.","50"
