"Reviewer_name","Review_text","Rating"
"Annec27523","Amazing authentic italian food. We had two pizzas, one with salami, eggplant and fresh mozzarella cheese and a vegetarian pizza. Both were excellent. The salami pizza especially was absolutely amazing. Also, I can highly recommend the homemade tiramisu. So, full of taste and excellent service from the waitstaff.","50"
"JulieP289","If you like pizza then I definitely recommend this restaurant. It's quite reasonably priced and the food is delicious. Definitely recommend trying the pizza!","40"
"peterrI7591XA","Just on a weekend holiday, and this particular day seeking for an authentic italian meal.  We were very happy with MaMeMi, which produced some delicious pizze, offered a splendid package of four indigenous italian wines, and finilised the evening with true italian dolce.  Very good service, and kid-friendly, especially for us arriving early.","50"
"LisaL0u","If you are craving pizza this is the place to visit! The pizza base is really good and the toppings generous! We had starters and pizza and had no room left for desert sadly! Lovely restaurant with friendly staff and a great atmosphere, highly recommend!","50"
"V9421KBvictoriah","Having read other positive reviews we decided to give it a go. We were not disappointed, food lovely, staff friendly and informative. Ordered a lovely bottle of red, expensive (the wine was the same price as 2 starters, 2 pizzas and a dessert). Would recommend.","50"
"touristTiia","We picked this restaurant just based on the reviews. The reviews weren't wrong, the restaurant is extremely good. The staff was friendly and polite, and the pizzas were delicious. I would definitely go back!","50"
"GGlen78","Having now lived in Denmark for a number of years, and have until very recently only been disappointed by the standard of pizza available in Denmark- which has ranged from average to downright disgusting. Until now- a great little gem in Vesterbro with Italian staff who take pride in serving great pizza. ","40"
"Hannah R","We went there for dinner and we were totally satisfied. They have extraordinary pizzas. I ate one with gorgonzola, ham and pistacious. So great! The Service was also great","50"
"LeJardinDeAmy","First day in Copenhagen and we’ve been told that place have the best pizza in town. Of course we had to try. And we have nothing to compares with but it will certainly be hard to compete with those pizzas. They were so so nice...More","50"
"Trek468795","I order the speck pizza, it was ""specktacular"". Also the tiramisu, amazing! Rest of orders were also incredible: bufala, creme brulee, tortino di chocolate... This is the best Italian in town, no doubt.","50"
"Jrrv","Cozy Italian restaurant in one of the best areas for going out in Copenhage. I will come back with my girlfriend to keep on investigating their menu.","50"
"JoachimP428","Cosy restaurant located in Inner Vesterbro. Pretty basic interior decoration but great ambience. Had an excellent beef tartar followed by a great pizza with pork cheek and apples. Extensive Italian wine list, very good service and good value for money.","50"
"JackTatty","Stayed nearby on a recent trip to Copenhagen. Best steak tartare I've ever had. Aubergine Parmigiana as good as we make at home. And two very good pizzas with super thin bases. Had a very good and tasty lager to drink. Service also v good....More","50"
"andreacfdez","My husband and I visited for Valentine’s Day. For that day they had a special menu along with the option to include 4 Sos glasses of wine. We made the right choice with the wine and took the offer. It was a great journey through...More","50"
"CreeDavidson","The pizza was fantastic and the service was very friendly and helpful. They serve Roman style pizzas with a thin crust and have a good wine menu along with other daily specials.","50"
"Vincenzo F","I'm Italian and I really loved the food and the mood in the place,the wine is also amazing, young team and AMAZING!!!","50"
"AJC1234","A super restaurant providing great food and super service. The menu is not extensive but sufficient choice as well as specials of the day. The food was fresh, tasty and well presented. The wine selection is extensive and staff knowledgable to help with choice to...More","50"
"szymanskapatrycjaa","Nice and cozy place for a date, meeting with friends or family dinner :) perfect italian pizza on thin crust, delicious with balanced taste. Staff very nice, welcoming and helpful - totally reccommend the place!","50"
"Niels L","Agree with some guests, could do something more atmospheric for the place especially since the serve a very good pizza. The red suggested by the waiter fit perfectly. Will come again, hopefully 5 stars then.","40"
"Daniel L","The entrees are absolutely amazing. The pizzas are the best, and you dont get stuffed with the pizza base. Absolutely fresh and top quality ingredients. And the dessert... you have to try it. As a couple eating early, we ordered two entrees, one pizza, and...More","50"
"Milda B","Amazing place! We were quite a big group (18 of us) but the waiter did amazing job and everything couldn't have been better! Pizzas were delicious! I would really recommend this place, we had an amazing evening!","50"
"RBL201","Don’t be put off by the rather dull exterior, if you are looking for an excellent pizza and great wine list, this is the place. Only reason I have marked this very good and not excellent is it lacks a bit of atmosphere and the...More","40"
"LTJ101","What a great authentic family run Italian restaurant. We arrived early and luckily got a table without booking. The pizzas were delicious, the best we have had for a long time, so thin and crispy with an inspiring selection. We had the salami, spicy pepper...More","50"
"NursePhil","We walked in the rain to find this place after reading the reviews and are so glad we did - the food was absolutely scrumptious. Being a veggie, I asked the waiter (who was extremely friendly and welcoming) if I could adapt one of the...More","50"
"91jakobd","We enjoyed two amazing Roma-style pizzas at this lovely little restaurant. The Italian family running the place are really friendly and professional and we would love to come back for another pizza!","50"
"karlakrejcir","These guys take their pizza making seriously! It's real Italian pizza in the heart of Copenhagen that will leave you wanting for more. First of all, it's not just a regular pizza place, this is a proper restaurant that offers entres, gourmet pizzas and desserts,...More","50"
"chloeijames","We didn't have a reservation so were seated at the bar: we'd recommend booking in advance! Sitting at the bar was still nice though. The lighting is warm and the place is tastefully decorated. Our waiter was very amiable and helpful when we asked him...More","40"
"MATĪSS K","This must be one of the nicest places to eat in CPH. The service is fantastic and the food good. I would highly recommend it.","50"
"Taylorandhiba","The staff were friendly and made us feel welcome. We had the spicy salami pizza which tasted great. Although we had a good time and enjoyed the food I don’t feel it’s 5 stars, I would go back again and do recommend the place.","40"
"Erikborg","This was a surprise. We only went for a quick bite before a concert in Vega. We got the best service and the food was really good try their appetizers.","50"
"emjigrs","This pizzeria does live up to the expectations! It really deserves its notation and rank on here :) The menu if small, you can choose from 6 pizza which I like. The recipes are really out there, I’ve definitely never seen such pizza anywhere else in my life. I chose the pizza with pork cheek, balsamic, caramelized onions, Italian cheese and apple. Don’t be afraid of this mix tho, it tastes really amazing!! Also the prices are really decent for the size and quality of the food.  The restaurant is very cute, the location is pretty convenient, near the central station.  The service was really quick, the staff is excellent, super friendly, professional, efficient and really comprehensive. I wish I had stayed longer but I had a bus to catch.","50"
"jacobsecher","WoW, what an exprince. As a educated waiter myself, who takes pride in what I do. I have to say that visiting this restaurant sets what I think should be the standard of service in EVERY. I didnt know what to expect, found the restaurant here on TripAdviser. Its like stepping into a little peice of italy in the mids of Copenhagen. Entering the restaurant you will get a very nice sent of italy, when we where there I felt like we where the only ones speaking danish/Norwegian the rest of the guest was Italian. And if they come to eat here it most be good. And it was. Small selection of pizza, but our waiter (youngest of the family buisness) told us that this way they could change the meny every week, which I really like. We had 2 beautiful starters and a pizza each. The waiter found us a really good red wine in the price range we asked for. I had a dessert and got offered a really nice desert wine afterwards and two coffees after again. We went to sit in the bar for a last glass of wine to finish of the evening and the same waiter came and talk to us and suggested us a really nice glass of white wine which was perfect after a good dinner. Not once during dinne did we have to pour either water or wine our self, he was an amazing waiter and again, being a waiter by education myself, this is what its all about, seeing the guest, helping the guest to have a combination of gpod food and high service, a total experience where everything is in perfect harmony, and again WOW what and experience we had.  Will I recommend this place YES DIFFERENTLY.","50"
"Marro","Chalk up another win to The Fork - made finding and booking this place so easy, and as we were visiting the day before New Year's Eve and they were having to turn away people without reservations, the certainty of knowing a table was reserved was priceless. As is the wine in Copenhagen, almost - goodness, it's pricey. But MaMeMi has excellent choices by the glass, and super pizzas to match. The lightest pizza bases I've ever tasted, quite amazing. And an unusual but really interesting mortadella pizza makes for a great option, especially with the sheer quantity of meat on the thing. A special word for the owner/waiter on our visit - really welcoming, helpful, nice guy. Sorry I didn't catch the name to thank him publicly, but he's a co-owner.","50"
"basc2015","Fantastic food & service !!! First of January 2019. A good start of a new year with a fine wine, the best pizza ever and excellent staff.","50"
"Dangardarsson","Stumbled upon this restaurant and could not have been happier. I had some of the best pizza in my life, the restaurant has an extremely cozy ambiance, and the servers were friendly. The wine list was also extensive and the prices were surprisingly fair.","50"
"Magnus1254","Nice servants. Good wine. Good Atmosphere. Pizzas are too expensive to be used as take-away food and not very spicy, though, if that is your thing.","50"
"dimitrisbaltzis","Very nice pizza with mortadella! Cozy place very gentle stuff, Vincent is super guy in there! You can also taste wine from a big variety! Don’t miss it as you are in Vesterbro, Copenhagen!","50"
"Matias-Grober","Ussually I don't make reviews, but this pizzeria impressed me. The pizza was AMAZING, thin base, crunchy, delicious flavors, the perfect Italian pizza!!! High quality service, helped us to find the perfect wine for our choice and fast delivery.","50"
"gwera","We walked here from our hotel and enjoyed finding the place. It’s a tight little place and is very popular based on the number of people trying to get in. The pizza was good but the flavors were a bit different than I expected. Overall...More","40"
"Marjunmilena","The place is very cosy and the stuff very welcoming. I came already several times to this place and everything I tried was delicious. My personal favorit:the pizza with roasted almonds!","50"
"nooniejack","This stop was not very expensive, the service was great and we got our food very quickly. We really enjoyed our wine and pizza! Would go again.","50"
"ludovicab273","The location is very intimate and elegant. The personal is very solar and kind. During your dinner you are gonna feel part of a traditional italian family. Mamemí suits the central italian food tradition.","50"
"dbizzle1","Having just spent a month in Italy and eating my weight in pizza there, I can say with some confidence that this place takes there pizza very seriously and they definitely deliver. The base is oh so thin and is obviously made with care (and...More","50"
"step1993","I had a chance to eat pizza in this place, as I am an Italian living in Copenhagen and always missing real Italian food. I had a delicious pizza with potatoes pancetta and rosmarino matched with s great glass of wine suggested by the amazing...More","50"
"ViajeraDelMundo87","Yesterday, we ended up in this restaurant/wine bar, and it was one of the best night I had! The food was delicious, and the wine supreme! One of the waiters helped us to find the right wine of each of us, and I have now...More","50"
"382elinac","Amazing Roma-Style pizza! The lovely atmosphere make it a perfect place for all type of evenings and the super friendly staff helps you to find the perfect wine choice from the excellent wine list! This is my favorite place in town!","50"
"Enric_Valles_5","Perfect and friendly Service Amazing antipasti Pizzas Italian style super good Best tiramisu A lot of variation of wine Restaurant is run by Italian people Highly recommended","50"
"Coma7","Friendly staff, great antipasti and the best pizza we ve tried Highly recommende and also cause its runned by italian people","50"
"elvirasandberg","We had a great lunch in that restaurant. The atmosphere was also pleasant. Pizzas were delicious with fresh ingredients! The prices were reasonable. The place is a must.","40"
"181leoc","Great night out, Food was great and the staff was amazing . Worth the walk and a nice change from the crowds in the center of town. Prices are very reasonable. Highly recommended reservations","50"
"444elenas","As Italian in Copenhagen, everytime I want to eat a good pizza, mamemi is definetely my first choice. High quality and fresh ingredients, crunchy dough and nice atmosphere. Highly recommended!","50"
"Travel52087191533","By far the best Italian restaurant in Copenhagen!! Great location in Vesterbro, amazing wine bottles and delicious pizza. Nicest waiters, kind, professional and very knowledgeable on their wine selection. I went there both with groups of friends and my girlfriend, and would recommend it to...More","50"
"Marta D","As an italian I can say with pure honesty - best pizza in Copenhagen. Actually better than in many places from my hometown! Definitely to recommend :) And a super 6th star for the staff for being awesome and knowing so much about wines to...More","50"
"RobertoP2458","I arrived at the pizzeria saying that I was thirsty and a guy from the staff offered me a glass of beer. Then I ate a pizza which I have to say was really tasteful and crispy as I like. As Italian, I ate several...More","50"
"misslovgreen","Had two very tasty pizzas. Love how thin the pizza base was. Nice and crisp. Beautiful wine and staff. Will definitely come back.","50"
"danieleb1961","A friend of mine convinced me to try this pizzeria located in a trendy area of Copenaghen. usually I am reluctant to dine in Italian restaurant abroad but my friend insisted . I took a taxi and i went in .... WoW... cozy place with...More","50"
"mikbank","I have been to this restaurant on several occasions, both in groups and with a friend. The starters and desserts are quite classical in their presentation, whereas the pizzas are a bit on the experimental side. All around the craftsmanship is spot on - texture...More","50"
"142christopherp","This place is great! The food rocks, the wine is amazing and the service second to none. You’ll love itX","50"
"worldcitizenkane","We came here on a Saturday night and found the place busy but still had available seating. The waiter was friendly and helpful and it didn’t take long for our order to come out. I had the spicy salami and my partner had the mozzarella....More","40"
"302mollys","Visited here on the evening of 16th October during a weekend break to Copenhagen. We booked a table via their website during the weeks before, which I would highly recommend as it got very busy whilst we were there and only 1 table free when...More","50"
"Auke B","We really want to reccomend this place, by far one of the best restaurants where we had dinner for a long time!!! The waiter was really friendly and we felt super-welcome. The pizza's we're absolutely fantastic.","50"
"jolynnTJL","We are poor students from DIA. Came here for excursion week. Staffs and the environment were great. We had pizzas and burrata, and tap water haha","50"
"simonesV7845FE","Because of trip advisor we went to this restaurant and it did not disappoint! My boyfriend is Italian and immediately the waiters were talking Italian with him. We were a bit sceptic about the pizza with apple and potato, but it was delicious! The red...More","40"
"deano_1991","Easily the best value meal my fiancé and I had whilst in Copenhagen - £33 for two pizzas a beer and a glass of wine. The staff were really friendly and welcoming (we hadn’t booked but managed to squeeze in). We did end up waiting...More","50"
"achillematteonini","Hi:-) , we are an Italian couple,so... really sceptical to try pizza in an other country...but this time me and my boyfriend have to say...one of the best pizzas we've ever tried... And if this wasn't enough, well, the service was AMAZING, we have to...More","50"
"lingfengdk","Have tasted all their pizzas and starters. All are super delicious, can recommend all of them, especially tartar, and pizza with potatos on.","50"
"vikikarlqvist","We found the restaurant because of the Tripadvisor. Young Brothers from Italy owns it with Great Ideas. The starter was amazing, mussels with chili, blackpepper and garlic.The Pizza was amazing, the dessert was amazing! The pizza dough is their very own, it was crispy and...More","50"
"CphClari","Can highly reccomemd this little new gem in Copenhagen. The pizzas were sublime and the best I’ve ever tried! Their desserts - especially the creme brullé was likewise the best I’ve tried. And I am really picky around my gourmet experiences!","50"
"Nynne C","We had a three course dinner sampling appetizers, pizzas and desserts. Everything served was high quality and surprised pleasantly even though the expectations grew during the meal. Highlights where the tatare, the paperthin pizza with provola cheese and definitely the best Crème Brule in Copenhagen...More","50"
"Mobile820326","Arrived in Copenaghen, in the latest evening, we were looking for a place to eat. We were serching on internet and we found this Pizzeria, open til 23h00 !! (we noticed that in Copenaghen all the restaurant close early!!!) Really accomodating and friendly staff !...More","50"
"CorvetteGut","....and super wine & pizza. Very polite waiter with good advise for both food & wine.... A very good experience 👍🏼","50"
"chloedaydream","Came here with my family. Nothing vegan on menu but just asked for a vegan pizza and it didn’t disappoint. Best vegan pizza I’ve ever had. They gave me a pizza with tomato sauce, red onions, peppers and toasted almonds. I didn’t miss the cheese...More","50"
"525tinag","Simply perfect pizza. Exiting topping, good wine. Staff is very friendly og suggested that they could make a Margerita for the children, eventuelt though it wasn't on the menu. Will most definitely be back!","50"
"oyssig75","Maybe not the most romantic spot in copenhagen, but great pizza and really friendly staff! Great value for money","50"
"Breyner K","Delicious pizza, perfect and generously topped. I had one like that only in Italy. Good place to go with friends.","50"
"Judy D","This place is every bit as good as all the reviews! We shared a bruschetta as a starter. There were 3, tomato, salami/tapenade, and garlic. All delicious! For pizza we had the nduja, which was just perfect. The crust was exactly how it should be,...More","50"
"Lorenzo E","The food was excellent!!! they use the top quality of products , the staff it’s really friendly and they make you fell really confertable giving you the best service, I absolutely recommend this place to all the people that want to find the real Italian...More","50"
"Uwimana","Probably the best pizza I’ve had outside of Italy so far in my life. Fresh ingredients, awesome taste. Recommended.","50"
"CarolineK1738","The pizza is absolutely amazing and definitely worth a try! We also had a glass of white and red wine which was outstanding as well.","50"
"Nicolai R","Mamemi is definitely worth a try if you are into outstanding pizzas and delicious wines. Mamemi’s tiramisu is also very delicate. We will definitely come back soon!","50"
"Westisch","I was at Pizzeria Mamemi with a friend yesterday and had a marvelous experience. The venue is stellar, great atmosphere.   We had the tasting menu, presented with excellence by our waiter (unfortunately I didn’t get his name but he has shaven hair on the sides and a sleeve tattoo. Terrific guy).   1. First up was mussels cooked according to their grandmothers recipe. “A lot of pepper” I want to remember it was called, and it sure was a lot of pepper but most definitely one of the best blue shells I’ve ever had. Steamed in salt water, with garlic and pepper. Served alongside with two wines from a district 50km east of Naples. Great choices, I especially enjoyed the one with an acidic touch along with the mussels. Presented as every time with dedication and knowledge by our waiter.   2. Next stop was a pizza with a special pickled red onion, mozzarella, some hazelnuts and an anchovie-kind of-sauce (it was called something special). It was extraordinary. Completely perfect. The sauce together with the cheese and onion blended like Hendrick’s and tonic. It was great. Two other wines were served, one natural wine that was a nice special treat with the pizza. Fantastic wines once again, especially the natural wine which me and my company enjoyed the most. Presented once again with pleasure by our waiter.   3. The menu was now over but we ordered some cheese and an espresso to finish. When we ordered the cheese our waiter convinced us to try a special red wine with the cheese which we gladly accepted. It would come as no surprise that it was great.   Afterwards we drank our coffee and noticed that the last wine and coffee were on the house. I was stunned, and we left the restaurant extremely happy and content. 10/10. Will most definitely come again soon!  (To the waiter). Don’t know if you’re reading this but thanks once again for the great experience man. It was perfect!   /Mr. Oscar   ","50"
"Duckbill","I chose this place to have a dinner based on review on tripadvisor. Unfortunately, it wasn’t as great as it had been described here. First of all, a poor choice of pizzas. Their Margherita looked for me like a dough with splashes of cheese, covered with smeared tomato paste and that all slightly heated up. I mean I’m not a food blogger or something but Margherita from Lidl has more ingredients. Then, waiters are kind of overplaying. That place is not as fancy as waiters are pretending to be. that looks very awkward eventually.  However, I should notice, it is cheap after all. Less than 18e for pizza and a glass of wine.","20"
"572kaanc","Came here after reading the reviews on here. Was absolutely made up with our experience, the staff were so welcoming and friendly. The wine was very good, and the pizzas were genuine and authentic Italian style ! Would definitely return here! Go see for yourself...","50"
"maas_johnf","Very eclectic Italian restaurant in back of what seems like an abandoned shopping mall. It has great pizza and bruschetta. The pizza is crispy and thin, and the bruschetta has delicious cherry tomatoes.","50"
"TaraJ441","Wow! Just visited Copenhagen for the first time on my own. Had diner at Pizzeria MaMeMi. I ordered a pizza from their menu with an unsual combination of ingredients. As a surprise I got a free starter: Mashed beans with herbs and toast. Served beautifully and tasted delicious. After that I got the pizza I ordered. The way it looked was equal to the way it tasted: unbelievably. All the different flavours fitted perfectly together. They checked several times how I was and how the food was. Not in a disturbing way, but in an honest, caring way.   They asked me if I wanted a dessert. The pizza was actually enough, but I wanted to check the menu (just in case). My favorite dessert: creme brulee. I told Vincent, the man who made my diner an evening full of pleasent surprises, that I needed some time to be less 'full'.   A couple of minutes later he surprised me again with a free tea with lemon, orange, ginger and honey. My smile grew and grew over the evening.   Then the dessert: beautifully served creme brulee with an amazing taste. And again.. Surprise! A free moscato that fitted perfectly with the dessert.   Honestly, this is the best diner-experience I've ever had. Thank you so much Pizzeria MaMeMi for everything. A special thanks to Vincent who made me leave the restaurant with a big, big smile.   GRAZIE MILLE!","50"
"Vincent L","I 've discovered them when they were yet in the Westmarket, and it was already a great experience to enjoy them, in their pizzeria. They had already a great level of pizza and selection of wines, but yesterday i've been to their new location , Winebar Mamemi' in Mysundegade 28 and i felt in love since the first second i've arrived to the entrance . When you enter in this pizzeria, the first thing that you feel, it's to enter in a familiar place, cozy , warm . Then there is the great welcome of the entire staff. The menu was really rich and elaborated and the wine list, what a great italian wine list!! I 've never seen before a list as this one. It's composed by only little producers, with organic and biodinamic philosophies . I was really excited about all the complex. Than i've ordered a delicious beef tartare served with a porcini mayo, a pizza n 3 ( best pizza ever ate ) , a cheese selection , composed by 4 cheeses (vesteahost , grana padano 36mesi, fourme d'Ambert e un pecorino romano) and some home made confiture and chutney. I've drunk ,thanks to the suggestion of Danilo ,owner and sommelier , a Greco di tufo Pietrarosa produder by Di Prisco. This wine was immense!!  Thanks to Mamemi', continue in that way !!  You are great guys.","50"
"43lucast","In few times i saw such great service. Simpathy and also great food! We we're served by Vincent and Danilo and these guys made such a great job! Great experience!","50"
"jasjnc","Fantastic dinner at Mamemi just off of Istegade (use TripAdv nav btw - NOT Apple Maps). It is thin crust personal pizza at its best. As a frequent “lonely businessman” here (figure 8-10 trips a year for many years) this is easy, delicious and better than all the other pizza I’ve had in DK.  The waiter was very helpful on the 5-6 different pizza types and, while I didn’t have the room / courage for the hearty sausage, truffle cream and cremini mushroom pie, he suggested a very delicious pork jowel, smoked Gouda, sautéed red onion and apple slice pizza - drizzled with some balsamic. I left nary a crumb...  Also they served me a very tasty starter taster and then ended with a small sample of their tirimisu. It was heavenly.   If you’re up for pizza and are near center city, give this place a chance.","50"
"rickc371","I have been to Italy and have tasted genuine Italian style pizza and this pizzeria definitely tastes as good. Tried its caramelised apple, meat and onion pizza and felt amazing. Also had a lovely cheese and ham selection along with their home-made bread. The restaurant...More","50"
"ErlingDanmark","Yes - I chose them because of their Tripadvisor rating. But what a fine meal. They really do special pizzas. To some point the base (bottom) reminded me of the crispy part of pan cakes. The toppings were a bit ""strange"" too - with apples,...More","50"
"Runwiththebigdog","I went their with my wife and kids on a recent vacation from the U.S. We found this place as it was walking distance from our apartment rental. We were looking for something affordable (by Copenhagen standards) and this place was highly rated. We ordered two pizza's as we had flown all day and were starving. Glad we did as the pizza size is not ""large"" from a US perspective, and one pizza was enough for 2 adults. One pizza was with mozzarella, eggplant and capers which was a hit for us. The second was with a spicy salami, peppers and olives. This one, I liked but it was spicier than even I expected and my kids wouldn't finish theirs. Not a problem as I finished off theirs ;o). Note it was a little difficult to find as it was toward the back of an indoor market so it took a little extra wandering to find it. It's worth it if you are looking for reasonably priced food, but order accordingly if you are hungry.","40"
"Miguel Ángel V","My family and I were visiting Mamemi as usual when we want to have the best pizza and best service. No words for the pizza with that mousse of mushrooms...Definitely I advice to all of you to visit them and just enjoy of the pleasure of eat a real italian pizza. Congratulations!!!","50"
"EricNJulia","Found this restaurant while looking for a moderately priced restaurant in Copenhagen. It is a little bit hidden, as located inside a market. It looks desert when you're in front of the market but just go in, follow the alley and you will find the lovely restaurant on the side. There is table service if required, and overall we had an amazing time. Prices are very low compared to the rest of the city, and the pizza we had were delicious ! The waiters were friendly and efficient given that they have to deal with both table service and take-away orders. A true hidden gem that's well worth visiting.","50"
"J C","The pizza was really good - crisp crust with awesome toppings, very flavorful. The ambience was young/energetic/hustle/fun. Beer was cold, wine was good. The hosts/owners even gave us shots of lemoncello! All in all a warm/friendly/delicious experience. Highly Recommend while in Copenhagen.","50"
"kim s","The few options they had were mostly well executed but I still missed the great classics to mix in with the new. Wouldn’t mind going there again but not on my priority list","30"
"David B","They are finally moving out of the West Market which is much needed! The pizza was delicious (we really liked #2 and #4). We also all really enjoyed the bruschetta and panna cotta (yum!) The food was a little pricey, but it is best if you get the deal with the bruschetta, pizza, dessert (panna cotta) and drink. The workers are all super friendly! They are also helpful to pick out what to get (even though the selection is not the biggest.) We definitely would go again and recommend to anyone!","50"
"440zahids","We went here for dinner after reading all the reviews. Westmarket is definitely not an easy place to get to, you need to take the metro or train in and then either bus or walk for 15min. The market itself isn’t great, lots of closed stalls. But once you get to Mamemi the pizza makes it well worth it. They call it ‘Roma’ style in that it’s a thin pizza with a crispy crust and a soft (but not soggy) inside. Limited number of choices (6 pizza to choose from) but they are flexible with toppings to suit your taste. Reasonably priced as well. And service is very friendly. Worth a try if you are in the area.","50"
"TheHungrySeal","Pizzeria Mamemi's location is a bit unconventional in that it is not a standalone restaurant. It is located in a shopping mall and remains open even when other stores are closed. When I first saw the place, I thought there was a problem with the Google Maps as I walked pass a series of empty stores. How could a delicious looking pizza come from a shopping mall especially when almost all the stores are closed?   Rest assure, this was not a mistake. I ordered Pizza Number 4 (pork cheek, asparagus and cheese) with a small draft beer imported from Italy. All the toppings well together and the best part was the homemade dough that brings all the toppings together. The dough paired extremely well with the dark malty draft beer.   Overall, the pizza was delicious and the service was nice. The only downside is location, but I do not fault the owners or staff because real estate can be very costly. I rather have a nice experience in a hidden location than a mediocre experience in a convenient and easy to find location. Definately recommend.","50"
"JerryJar","Great bruschetta, great pizza, dessert and staff. 5/5, highly recommended! Had: White white, bruschetta. Pizza number 6, dessert and limoncello. Order the same!","50"
