"Reviewer_name","Review_text","Rating"
"FrenchFoodieCopenhag","I recommend this restaurant, which serves very good, simple food. The atmosphere is cosy and relaxed, and the service very friendly! Excellent value.","50"
"vitaliias","Nice place to have lunch, very cozy. The waitress was very kind. Try smørrebrød with fish and shrimps 👍🏻","50"
"394jackd","Late lunchtime visit for a British couple in mid-January. We had a duo of smørrebrød each and the recommended beer. Absolutely delicious and we’d definitely go back!","50"
"LiWendt","This little restaurant has the best smørrebrød in Copenhagen. Nice staff, excellent food. Larger groups should make reservations. We were lucky to get a table. There is not room for more than 25 guests.","50"
"669benoitb","Great experience at Café Komplet ! We ordered the menu and it was really good ! The food was excellent and the waiter very nice. Thank you 😊","50"
"Daniel L","We had a very nice lunch, trying our best smorrebrods in Copenhagen! Very recommendable the ones with prawns, eggs and mayo, pork with caramelized onions, and gorgonzola with eggs. But the best thing is her waitress, very very kind with us! Good price, quality/quantity and...More","50"
"zuz555","Delicious food, excelent service. Recommend to everyone. We have received some advices for sightseeing. And some nice conversation with the owner","50"
"Bill F","Small and friendly cafe serving genuine Danish lunch in the old style. All family of 4 enjoyed the simple and flavoursome lunch. Friendly staff and resonable priced.","40"
"lannguyen0606","Love their food, have to try all some days The owners are nice. Luthia is really helpful and friendly too. Highly recommended","50"
"Geir H","We were a group of 9 friends enjoying a wonderful ""smørrebrød""-lunch in Café Komplet recently. The food was excellent, the prices are fair and the service is very friendly and always ""on"". We enjoyed ourselves, and I am more than happy to recommend this place","50"
"AnotherKlaus","A bit of a tourist trap, especially as there are so many genuine danish places in the same area. Prices fair.","30"
"platmir","a wonderful place. very tasty food. beautiful atmosphere. friendly staff who speaks several languages. I like it.","50"
"dre0794","We had a really pleasant lunch, we went with the open bread menu with the herring, the breaded fish, the pork tenderloins and the cheese. The price is really reasonable! The server was extremely welcoming , pleasant and professional.   If you are looking for typical danish food, this is the right place. Nothing bad to say about it!","50"
"Lazzagear","This is a basement cafe with a few tables on the street. We had a few Danish sandwiches and a glass of wine. The portion size was good and the waitress was very helpful in terms of steering us to the right combination of dishes. The food was very tasty so I'd recommend for lunch if you are visiting the design museum.","40"
"traktorweltweit","Took my Scottish mother in law and her partner here for Smørrebrød on their very first visit to Denmark. “What is Smørrebrød?” Ok, let’s go for it! This Little place offer quite authentic and traditional variations of the beloved open sandwiches. The variety is not too big and as a beginner you can choose a platter with a good variation. At this time of year it is called the Christmas Plate. We got 3 kinds of herring, a warm plaice and pork roast and some more. It was certainly huge and enough. The waitress was probably typical for a place like this as she helped with her opinion to what my mother in law would like.  We had a nice time and my Scottish part of the family can now check yet another gastronomical box.","40"
"Solomiia S","Everything was very delicious in this cafe, especially herring in a curry sauce. I highly recommend it :) The working staff is very nice and cheerful!","50"
"christineh78","Came here after a boat tour, worth the walk past touristy nyhavn. Small intimate place with 8 tables, got there about 1pm and was seated right away. Friendly waitress helped me pick a herring smorebord and a roast beef with horseradish sauce smorebord. Not something I would pick on my own, but very good, very filling. Good with a beer.   Would recommend","50"
"Jackie M","We walked past the open door of this little gem just before leaving Copenhagen on a Baltic cruise...as soon as we got off the ship we headed straight there for lunch... and it was fabulous! The lovely hostess/owner helped with our selections and every dish was delicious and the portions very generous. Only 2 blocks back from Nyhaven it is well worth the 5 min walk away from the tourist crowd...a little Danish treasure (with excellent house red too!!)","50"
"mysefli","We booked after reading the reviews on here and were not disappointed. Both the service & the food were fantastic. The owner enquired as to how hungry we were and recommended a couple of dishes, and it was perfect portions for us. Enjoyed the fact...More","50"
"Nick M","Love it this place! I'm was have business trip to Copenhagen (Denmark). There was a great atmosphere, great and friendly service and amazing drinks. The personal speak very good Danish, English, Russian, Ukrainian. The food is tasty and has an interesting combination of flavors! Can’t...More","50"
"myLouisa","We had just arrived in Copenhagen and looking for somewhere to eat near our apartment. We were a bit unsure about navigating the menu but they were very helpful and stopped us over ordering. Lovely start to our trip!","50"
"Pioneer813029","We had dinner before flight to home at this cafe. The waiter was a very nice woman, she spoke English, Russian and Ukrainian. The atmosphere is very pleasant, and the food is delicious. Prices are also affordable. I definitely recommend this cafe for everyone who...More","50"
"Inspiration729032","My husband and I just happened upon this place while seeking an authentic Danish lunch during the Copenhagen marathon. Café Complet was perfect! We had excellent smørrebrød and aquavit. The hostess/server was friendly and fun. We didn't want to leave! In short, great food, service,...More","50"
"1971emu","Beef and horseradish, pork tenderloin, fried and marinaded herring sandwiches were our choice from a large selection of hot and cold. They were large portions beautifully presented reasonably priced. The owner was so helpful with recommendations for other places to visit. Would recommend for brunch...More","50"
"Hjálmar Örn G","We had a very good lunch with traditional Danish smørrebrød, snaps and good Danish crafted bear. Very good service and fabulous hospitality. Tanks for good food and good memories.","50"
"838cristiang","Simple, tasty and great service! Order the shrimp egg and mayonnaise The service lady very nice and Customer oriented","50"
"differentname","If you are new to this type of food, you might rate this place a lot higher. Then again if you order herring or something made with a lot of mayonnaise, and you do not like either.... you might rate it lower. I had a...More","30"
"JudyDoris","Nothing fancy, just good traditional, authentic Smørrebrød with fresh all natural ingredients and lovely presentation. Very friendly and accommodating service too. Would recommend to anyone looking for the ""real deal"".","40"
"C8549RImichaelw","Great lunch. Everyone really enjoyed their open sandwiches , the meatballs were exceptional , the beef outstanding and the mustard herrings with pork fat just outstanding. Go and have a traditional Danish lunch it’s marvellous.","40"
"Ssskylover","Went for lunch and tried smorrebrod for the first time. We had 3 different types and also a Danish lunch plate, all of them were good, especially the herring from the lunch plate. Service was also very good!","40"
"Jeremy P","Just go there and enjoy :) It is a really nice place with a great atmosphere and the owner is Really friendly.","50"
"Erik S","Everything here is at its best, the atmosphere, the generous portions, the genuine cuisine, the snaps, and foremost the friendly staff! We had two smørrebrød each with accompanying snaps and beer at the staffs recommendation. We were not disappointed! The downside of cost places is...More","50"
"Yana S","We had lunch at the this place. Staff was very friendly, delicious traditional food (smorebrot), the portions are plentiful, so we left full and happy. We will definitely come back here in our next visit to Copenhagen","50"
"Mehdi D","I totally recommend. Nice service and delicious plates served in the middle on Copenhagen. Best smorebrot in all the city","50"
"John B","We were exploring Copenhagen and wanted to try some local food. We found ourselves on one of the streets not too far from the palaces and were trying to decide what to try. We settled on this little place, we got a friendly greeting, lovely...More","50"
"ILoveTexas","This was our first meal in Copenhagen and the lady who served us was so welcoming and helpful, chatting with us and advising us on what to order. We had herring (something I don’t normally eat but it was much better than I anticipated) and...More","50"
"682williamz","If you would have an especially lunch, you must go in this place. It’s little, but it is amazing. the fish is really delicious and the portions are plentiful. the staff is very cordial and very nice. If we return to Copenaghen, we will go...More","50"
"Daniil1234","The owner has personally and explained why that is the case))) haters gonna hate! Really good place!","50"
"TheTravelFishes","Believe the reviews! This was an outstanding meal. The breaded grouper was fantastic and beautifully presented. Our server was warm and friendly and we enjoyed chatting with her!","50"
"Lottelli","We came here because of the good reviews on trip advisor. Welcoming from outside - you can even sit outside if you wish. The menu is great. We were advised to get 2 plates each from the menu which has a lot of traditional danish...More","50"
"lichefong","Once l walk in this small restaurant, feeling delightful already, small restaurant always our preference. A lime mint juice is cheerful. We ordered two herring, one spiced herring with red onion, one deep fried Dijon herring and a cold beef slices. Danish local meal doesn’t serve salad, that’s something needs to know.","50"
"Helena P","like visiting the grandmother. Really cozy. Nice if you are too lazy to make food at home. But if You prefer something fancy, then It might not be the best place.","40"
"RonC2810","Visited on the 29th May 2018, showed us to a table straight away and was with us soon after to take the orders. We had the food within 10 minutes and it was delicious and the prices are very reasonable . Overall the experience was the best that we could have wished for, great food, great service in a lovely setting.","50"
"Brianna M","The food was great. We had a lot of help from the staff and suggestions on the best representation of traditional danish food. The waitress (owner) was lovely and extremely helpful.","50"
"Zuzana K","The waitress (probably an owner) was very sweet and helpful. The meal (roastbeef) was truly delicious and prices were just fine. I paid 120 DKK including the tip for a nice decent lunch. Strongly recommend :)","50"
"anaabrams","We’ve visited Cafe Komplet twice during our 5-days stay. Located near Nyhavn, it offers a great variety of traditional smørrwbrøds where you can’t see the bread under the topping. We tried the fish ones - were super happy! The owner is great, very friendly and hospitable, speaks many languages and can recommend the best options to try. Will come here again next time we are in Copenhagen.","50"
"S4487FP_","The first place your should visit in Copenhagen! Me my wife and my 3 children (7, 14 and 16) were absolutely happy with authentic, traditional danish food. I strongly recommend this cosy place with family ambiance. The stuff is so nice and kind that you instantly feel home there! Also you’ll find excellent food and drinks there. We’ve never been disappointed!","50"
"mustaavalkosta","We needed to eat and this place popped up from TripAdvisor. I didn't have any special expectations for it. My girlfriend wanted to taste smørrebrød while we were visiting Copenhagen so this would allow us to take that away from the to-do list. The waitress was very talkative which felt a bit odd but that's because we are not accustomed to waitresses talking to us in Finland. She was very friendly though and somehow reminded me of my grandmother with her demeanor. Food was good and we left with our bellies full and a smile on our faces. Great little place!","50"
"blueunion","What a great little place this is. The food was excellent as was the service. We ordered the mixed plate for two people, and ate our herring with the recommended schnapps. All of it was absolutely lovely. We rounded off the afternoon with a couple...More","50"
"Nadea_NV","Each time we visit a new city, we have to try traditional food. In Danemark it's the Smorrebrod, dark rye bread with a variety of dressings, traditionally with fish (herring), a perfect choice for lunch. Café Komplet was recommended to us by a colleague. As...More","50"
"Annalisapi","Amazing place, great service, honest prices just few minutes walking from Nyhavn. We ordered two dishes each, very delicious and portions are quite big! We are totally satisfied and we will back again for sure! Highly recommended","50"
"R676IZpablos","Lovely service! You feel welcome and the food is fantastic! I recommend the Hamburger! Close to Nyhavn!","50"
"alikklarciawoo","Tasty fresh food :) great danish taste ! Open danish sandwich, fish, herring, frikadelle, Coffee , drinks, beer, schnapps, great service, cosy atmosphere","50"
"Marci L","My highest recommendation. After reading Trip Advisor reviews, my husband and I had a late “lunch” at Cafe Komplet two days ago—while vacationing in Copenhagen. We were not disappointed. The various types of local open faced sandwiches were tasty and interesting. The manager was very...More","50"
"Flavio M","Warm and cozy ambiance, good food and very kind owner...good price quality ratio...really close to the Mermaid. We enjoy every minutes in there.","50"
"Vania P","This is hidden gem, close to Frederik's Church (Marble Church). It is an independent cafe run by a husband and wife, small and cosy and offering very high quality food and service at a good price. The owners were really friendly, happy to take photos...More","50"
"cinzias506","The food was super with a really good salmon and the owner was really really nice and funny. I had a perfect evening and relax dinner. Thanks again a lot! Greetings from Italy-Germany ;)","50"
"sececho","Walked past on a snowy day. Small, intimate with a traditional feeling. Had the traditional plate - fabulous food. Convert to the pickled herring - curry one just like coronation chicken and roasted pork fabulous Feels like you’re a friend rather than a customer. If...More","50"
"Tomas810","We vitised Copenhagen in February and walked into this small cafe/restaurant for a dinner. Burger was rather standard, but the open sandwiches were nicely served and delicious (unlike in most other places, they are served for dinner as well here). If you think that two...More","50"
"Johan S","I've eaten here on several occasions! For lunch, you should try the fish platter, which offers different types of Danish fish! For dinner, I've had amazing steaks and other well-prepared dishes. They also serve coffee with home made cakes!","50"
"TatyanaV169","Very cosy and nice place, really hyggelig. Smorebrod was tasty and the host was very kind. Strongly recommended!","50"
"Alexandra O","We were looking for a warm, traditional Danish restaurant for a late lunch and we were not disappointed! The roast pork was amazing and such a generous size as well! The vegetables were absolutely beautiful (the sweet potatoes are a must). The staff were so...More","50"
"Volodymyr I","Went for lunch with friends and got wonderful traditional danish lunch; modern and tasteful. We've really got pleasure having time there and can recommend it to anyone.","50"
"Sushisette","We entered in the cafè during a very cold rainy day in Copenaghen and we found a warm lady and a nice bistrot. We chose a typical danish meal that was very tasty. A plentiful and cheap plate. Raccomended!","40"
"Anna K","If you are looking for a great, honest and comfort Danish food visit Cafe Complet run by Jacob and Julia. Jacob is a great chef and Julia is very welcoming with insight on the local city life if you fancy a chat. And the hot...More","50"
"richandthecapatain","Fell over this great friendly place for a late lunch smorresbord which was excellent. Enjoyed the food so much that I booked to bring my wife back in the evening. It’s friendly, it’s cosy, it’s fun.","50"
"Excursion489266","We found this place while exploring Copenhagen - it was very nice outside. The meal was delicious and the owner lady was very kind, cheerful and helpful with reccomendations and tips in Copenhagen too. If I were in Copenhagen next time, would definitely come back.","50"
"Hiba L","Very delicious , very nice plate , nice people good music . Nice decoration very good price and quality","50"
"alexandra_autheried","My friends and I stumbled upon this cute and quite nostalgia-inducing café while strolling about at night and decided to come back for the advertised ‘brunch’ next day. Boy, best decision ever. The lady owner is sassy, fun, and seemed like a generally nice person....More","50"
"tiagojbsoares","It's a great place to eat. The lady was very nice and we had a good time. Trying some Danish food? Try it in this place!","50"
"RecieeJ","We happened to stumble across this place once we left ""The Little Mermaid"". The food was absolutely amazing and the owners were so kind. I really enjoyed this place and would definitely go back if I come back to Copenhagen.","50"
"Tararabo","This is a cheerful, friendly, happy place with great food and good value for money. We enjoyed everything about it. It is owned and run by a husband and wife team who are very hospitable and helpful with explaining the menu and recommendations. Also helped...More","50"
"Sarah S","Good traditionnal food at very good price! (I took the fish cooked with pistachio)! I recommend it at 100%","50"
"sarahbuissonperso","This tiny restaurant surprised us by its delicious food ! Indeed, when we got in, we wouldn't expect to eat such a good traditionnal food from Copenhagen ! We definitely recommend this place !!","50"
"KristabelQ","Was finding our way to the Marble Church and got lost. But for a good reason. Discovered this hole in the wall hidden gem where we had professional parking our bicycles for us and a rather affordable and scrumptious bunch at 75DKK!","50"
"Cogit8tor","We were exploring Copenhagen for a few days before leaving on a transatlantic cruise and found this restaurant thanks to a good rating on TripAdvisor. It's close to Nyhavn, but less expensive than the restaurants there. It's a small place, with a few steps down...More","50"
"Fran G","We were looking for somewhere to have a beer and lunch on our arrival in Copenhagen and stumbled upon this little gem! Delightful service and absolutely delicious lunch outside in the sunshine The menu of the day was first class: the best herring we've ever...More","50"
"Bruno Eduardo B","Very cozy place where I, my girlfriend and her sister were very well received by the owner, Julia. We wanted to eat something traditional and she made a suggestion and still taught us how to eat it in the traditional way. Julia was very kind...More","50"
"Telmo F","Very cozy restaurant. Homemade food and very nice and warm people. Very good value for money. 5 minutes walking from Nyhavn where the restaurants are much more expensive.","40"
"Yellowtopcab","Our first time in Copenhagen and being hungry we just stopped at the nearest restaurant. Rather small and you walk down from the street into a basement. We met the best ever waitress Julia who is well versed in Copenhagen issues. We also had great...More","40"
"KaroliinaP31","We found the place by accident and decided to drop by to taste the local Smørrebrød. The place was nice enough, though could be cleaner and I don't recommend a visit to the toilet. We ordered a plate of different smørrebrød toppings for 109 DKK each, and some, like the fish and tartar sauce were quite good. However the herring had an awful lot of vinegar and had apparently been warmed in a micro, and the mushroom salad had no taste whatsoever. Also the bread and cheese were the normal dark bread and emmental you can buy cheap from any given supermarket. We did not feel like we got our money's worth, but our bellies were full in the end nevertheless​.","30"
"FranzT912","*nice staff *delicious food *not to less and not too much *cellar flair *price-performance is fair ****************************","50"
"Mary P","During our weekend break to Copenhagen we visited Cafe Komplet after reading the reviews on tripadvisor' we were not disappointed. We were greeted by the owner who invited us to try the set 2 course menu. 129 Dkk. Well what a treat. Started with lobster soup which was to die for, so creamy and tasty served with wholemeal bread. Our hostess even suggested a beer to go with it, hornbeer Grist, which was exceptional with a fruity peach flavour. Now I like my beer but would never had picked that off the menu, but it really complemented the soup. We followed this with pork and pesto, baby potatoes served on a bed of cinnamon apples with a mushroom sauce. Again our hostess suggest a beer to go with it, hornbeer wiessbeer, quite a light German style craft beer which just brought out the flavours of the food. If you are going to Copenhagen then this has to be a place to try, you will not be disappointed.","50"
"Casper E","This place is relaxed, has good prices, nice food and great service. I eat my breakfast here as offen as I can!","50"
"ClapsForGoalie","I found this place on pure luck. Was wandering the streets of Copenhagen and smelt bacon. That was enough to draw me in.  I'm pretty sure I arrived before they were open but I was greeted warmly and shown to a table with a powerpoint (so I could charge my phone). The host was lovely and friendly.  I ordered the brunch and it was delicious. A lot of quality food for a small price tag.  The cafe was cozy, warm and inviting.  I'm glad I stumbled upon this place and will recommend to others!","50"
"cythomas20011","I love the warm decoration, the desk cloth with red and white cross. Very traditional european house feeling.  The dishes with good plating and serve in a very resonable manner.  Especially recommended for a home made plate with pork and chilli apple sauce. That was the daily recommendation by the chief. The pork was nice cooked with a crispy outter and soft inside. The topping sauce was amazing with several layers in taste. What a bravo dish which we didn't expected!  The other foods are clean and fresh.  On the other hand, the owner and the chief is very nice and considerate.","50"
"Venture676920","We had a great meal in a lovely place! The food is in high quality and service is very nice, we love the food here so much!","50"
"GrandPaOnTheTour","Found this little cafe by pure luck. We were meet by the lovely owner with great kindness.  Cozy little place, with natural Danish ambiance.  The food was excellent, and absolutely enough of it. Price is in the lower end for a capital city like Copenhagen.  Only minus and reason for 4 stars only is that it is not possible to pay with American Express!! That is a must in a big Capital city with so many tourists.  That said, we will be back next time we are in Copenhagen.  Highly recommended","40"
"Julie L","My husband and I were walking down the streets of Copenhagen hoping for an early dinner with authentic Danish cuisine. It was around 4:30pm and a lot of the restaurants were closed, but walked past Cafe Komplet and noted it was open. Then, the price...More","50"
"johannaben","We found this little cafe/restaurant on our walks around Cophenhagen and it's a little gem. Had a lunch buffet and it was lovely, good food and good price. Recommend it if you are on your way to Cophenhagen :) we will go there again next...More","50"
"thesiberianbirdie","Great inexpensive meals, cozy atmosphere, and very friendly staff! We had some tasty sandwiches and the portion was really big! Highly recommend :) I would go there again when i'm next time in copenhagen :)","50"
