"Reviewer_name","Review_text","Rating"
"alohatripper","This resto was the highlight meal during our trip from Iceland to Norway to Denmark. It was a farther walk than I thought, 1.7KM, but the stroll through the busy pedestrian shopping mall wasn't bad. This resto allowed us the opportunity to really engage with...More","50"
"NielsF01","If you like good food, top wine and enthusiastic service then this is your restaurant! We recommend the “taster menu” and for dessert the cheese (with the perfect wine menu to go with the cheese).","50"
"Sightsee77825","Great food and friendly atmosphere We had a 5 courses and a wine menu. And everything was made with passion and served with good explanations.","40"
"B8988GBbobs","The fun is only surpassed by the delicious food. The owners are great story tellers as well as good hosts.","50"
"Kimberley S","The two owners were charming hosts and fun storytellers too. The food....spectacular. We had no idea what a treat we were in for when we booked. The whole meal rates in our top ten of all time. Beyond! Trust the owners when you order. They...More","50"
"Shalimar B","After reading all the great reviews, we decided to visit this restaurant in Copenhagen. Carson, the owner/chef/waiter was incredibly friendly and accommodating, making our night here a memorable experience we will never forget. Small little place, great atmosphere, and most important...awesome food and service. Don't...More","50"
"A15WEmikeh","We were on a three week Baltic cruise with stopovers in Copenhagen and London and this was By Far the BEST dining experience on the trip and one of my favorites of all time. The food was exceptional but the service was even better- attentive without smothering. Having the owner greet you at the door (he basically had to flag down the taxi that didn’t know where he was going) and be sure you got a ride as you left is just unheard of service. In between he and our waiter provided great suggestions and delightful banter— all on a night when his wife could have been having a baby. The food was creative and tasty. This is a MUST try kind of place.","50"
"Kay T","My husband and I were so excited to dine here after having emailed the restaurant to see if there were any open availabilities for reservations. One of the owner, Mats, was so hospitable and got us in on a Friday and at a time we requested.   Upon arrival, we were greeted very warmly and were seated immediately. We asked for them to just bring out whatever was best and they paired everything perfectly with the best wines!  The food was made with LOVE and tasted delicious. Every course. Both owners, Mats and Carsten, took VERY good care of us. Mats wife was in labor that evening so he left and Carsten served us the rest of the incredible meal.   We could not ask for anything more out of such an experience. The owners REALLY care about the food and their customers, and it shows.   Carsten even chased us down the street as we left without my scarf! So sweet! We can’t wait to come back when we visit Copenhagen again!  Thank you, Carsten and Mats, for an unforgettable experience and cuisine!","50"
"jpgoldfarb","There are a lot of great places to eat in Copenhagen. This is certainly one of them located in a stylish section of “0ld” Copenhagen. We had the tasting menu with lemon sole, beef, bacaolo, herring sashimi, chocolate petit fours, mousse with paired whites and reds. Well, at the end of the meal I was grinning like an idiot because I was so pleased with everything. The chef is actually Norwegian but the food was so much better than anything in Norway and we have been there twice. He takes a personal interest in his customers so the service was warm and spectacular.","50"
"FSMartins","3rd day at Copenhagen and we have the best experience at this restaurant! They received us like you are at a locals home and the advise for the food and wine was Super ! We decide to discover several plates like the bacalau, the stroganoff, the duck, the Apple with ice cream, and much more paired with the right wines . We decide to share all and they bring all plates with generosity portions, they offered several wines to taste and discover the best and the attention to explain all the details with a smile make the difference! The price was a nice surprise for the top quality of the meals and wines! A must if only one day in Copenhagen!","50"
"Flemming D","A small and very cosy restaurant located in the old city.  Staff is very friendly and offer good advise on food and wine.   The taster menu with a wine menu is Recommended. We had some wonderfull 4 hours with shellfish, pigeon, beef loin, cheese, Apple pie with ice cream. The wine was from France, Austria and italy. All very good.   Beware of the the cheese taster dish. Some of the cheeses are extremely powerfull and Will not be to alls likening.   Bon appetit.","50"
"nilsj_rgenw","Excellent food and service! We had a fantastic evening with full course dinner. The food and accompanying drinks was so good. And we got many good stories. Thanks!","50"
"darshnac2017","On a city break my friend and I sought out this gem of a restaurant after reading glowing reviews. We had not booked, but they squeezed us in because it was relatively early. The service was lovely, we were given time, not rushed in the slightest, each dish was described before we sampled them, making it clear how much these chefs love to interact with the patrons who will be taking their fill here. I have never before eaten essentially raw fish aside from smoked salmon, but the halibut starter was utterly delicious, as was fish main. The wine complemented our meals including the extra indulgence of desserts, and it was simply a joy from start to finish. Thank you to Carston, Mats and Natalie!","50"
"Jeff S","This was entirely a positive experience. The server, who may have been the chef, was a show himself. I had outstanding bacalau in tomato sauce and a 17-cheese tasting course that was itself a tour of the country. Companions commented on the large portion of...More","50"
"N5565DLandreab","I had crayfish to start, bacalou and apple dessert, the dessert was beautiful with the recommended dessert wine. The service you get from Mats, Karsten and Natalie is special and hugly. Warm wishes to all the staff and the well crafted dishes. Hope Mats new...More","50"
"Ellen_Mari79","A priceless experience! Excellent food and entertaining anecdotes. Two Norwegian guys delivering the goods. A “must” to visit when in Copenhagen. Central location, nice atmosphere and a good laugh to complement perfectly cooked food. We don’t have enough superlatives to give away, just go there!!!","50"
"yetanothervince","There are enough great reviews about the food, so let me provide a different perspective. I took my family there (2 adults and 2 kids) and the waiter was very accommodating to our needs, offering to split the food for our kids. He also seemed to know all the tiny little details about every dish - Turned out he was also one of the chefs and one of the owners! I ordered a white wine and I was about to tell him to stop pouring when he said it was a nice Merlot - Turned out it was a specially processed white Merlot from Austria! We all enjoyed our meal and I was glad that we stopped by here while we were in Copenhagen.","50"
"globetrottergirl07","We decided to try since it is so highly rated. We must have picky tastebuds as we thought food was nice but how it got to the top of TP? Dishes needed more flavor. Service was excellent and friendly.","30"
"StevenG3522","We went here for dinner on our second night in Copenhagen, mostly based on the strength of the excellent Tripadvisor rating/reviews. As far as a dining experience goes, we both agreed that it was excellent. The food was fresh, delicious and well plated/presented. The wine (by the glass) was well paired and they had various selections from around the world. The service from our main server (who was the head chef) was also excellent. We asked if we could avoid any pickled ingredients in my wifes food selections, (as she was quite adverse to that flavouring and that particular aspect had ruined her meal the night before...see our review of Marv amd Bens) and our server was gracious enough to take the time to make sure her preference was accomdated. Turns out this made all the difference, because once the adjustments were made she really loved the food. I also found the bill to be quite reasonable for the amount and quality of the food/wine we had.....excellent QPR. So, why not 5 stars??? As I have read in some of the previous reviews, the service in this restaurant has been described as “over the top” or “extroverted”. Certainly, it was easy to see the passion and excitement that the servers had for their food, and this seems like a good thing to me. The server that took care of our table for the majority of the evening was warm, friendly, funny and personable. His recommendations were excellent and his manner was prefectly in keeping with the vibe of the establishment. However, there was another server waiting other tables, who on a few occasions came to assist at our table for one reason or another. It was this server whose commentary was completely inappropriate and left a sour taste to our dining experience. Essentially, after learning we were from Canada, we were informed we were from the “good side” (of presumably North America?). Then, he went into a running commentary about how FOX news had attacked Denmark in some documentary...implying it was a socialist society akin to Venezuela. I don’t blame a man for having his own political views, but sharing them with guests in your restaurant uninvited is in poor taste. Please do keep in mind, we had initiated none of these conversational topics amd expressed only our admiration for what we had seen of Denmark so far. Even worse, on the way out the door, he accosted my wife and gave her grief about her asking earlier to modify the food selections to accommodate her aversion to pickled foods. When my wife felt obliged to defend herself, he assured us he was just “joking”. Finally, as we were just leaving the restaurant, he made some comment about us going back to “build that wall”. I guess he had forgotten that we are Canadians, and couldnt resist some parting shot? Not sure what would drive someone in the service industry to make such inappropriate comments, but they were certainly not appreciated, nor deserved. They ended up turning what could have been a great experience into one that was seriously tainted. My advise? Stick to the food and keep political opinions and snarky comments to yourself.","40"
"JodyHatter","My husband and I dined here in May and it gives me great joy to say that this is the best meal I’ve ever eaten (comparing it to restaurants like The Fat Duck, Le Manoir, Dinner, The Hand and Flower).   The food is exceptional - just unlike anything I’ve enjoyed in one meal. The wine was well selected and all the advice we received was spot on. A particular highlight was the cheeseboard and the way it was explained by the owner.   We enjoyed our evening and the service was amazing. We had a good chat with the owners and, because there are only a small number of tables, they had time to chat with us.   You need to book well in advance but this restaurant is soooo worth the effort.","50"
"fatduke","When writing a review, a person is driven not by the above average, average or below average experience, but by the extreme...unless of course this is what pays the bills. In my case I need an extraordinary experience that changes my life to the positive or negative to force me from the comfort of my chosen career to provide words...they say that words are for architects that cannot draw....I (hope) I am one of the those architects that can really draw....but I find myself driven to write about the absolutely involving dinner that I had, quite randomly (after a beer two and looking for somewhere to (Just?) EAT (shame on me) with my colleagues. No description will encompass the care and celebration that Matt's brought to the table...nor the pleasure of selecting the philosophy of Winny the Pooh as way of letting the establishment know what to present us for the following 2 hours. 8 tables in this small unnnasuming venue, yet a myriad of flavours and paired exquisities thanks to the two finest Danish gentlemen ...truly one of my favourite nights... in a room...Awesome awesome awesome...5 out of 5 is not enough","50"
"Fun_travel_toronto","Let's start with the service. It was very extroverted. If you want a super quiet discreet meal then this is not the place. It's fun and lively. It's a great athmosphere if you're traveling through town. I think if I lived close by it would get tiring. So, yes for sure go there on your visit to Copenhagen.  The food was good. The flavors were excellently combined to create comfort with good taste and lovely presentaiton. One slight negative is that there was no wow factor, it could have been even better... On balance, I thought it was worth the price.  Overall, I highly recommend goiing to the restaurant. Be sure to make a reservation ahead of time. I","50"
"Sonia L","Ratings on this site for this restaurant were far too generous or complementary. Food experience was average- nothing really stood out as exceptional, including the paired wines. Servers were nice but a bit too ‘over the top’ in trying to be nice- Syrupy would be a good description.","30"
"frodew532","We had a 5 dish menu with win combo. The cheese platter is a absolutt must! In addition to the very good composition of food and wine we were surpriced by an excellent cognac as a nice finish of the event.","50"
"IdaOslo","This was my third visit at Krebsegaarden and it was great this time as well. The owners, the food, the atmosphere is fantastic. We had a delicious tastermenu with an accompanying wine menu suggested by Mats.Having the cheese-platter for dessert is a must, and remember...More","50"
"309pesadillaa","Excelent Restaurant in Copenhaguen. The Staff very good atentive and solicituos, and also joking all the time. The place is not fancy, and doesn't have a big space and nice settings. But the food is Great, (not many dishes )The prices are afordable and has...More","50"
"Jane800","The meal was good but the star of the show was the cheese board. Great selection with accompanying wines served by a man who is truly passionate about his food.","50"
"HanyGirgis1","We went there last night and this was our last meal in Copenhagen. We had dinner at Marv & Ben (#2 on Trip Advisor) the night before so we were looking forward to comparing the two. First of all, the two owners are amazing. They...More","50"
"terrysO2108SY","Krebsegaarden was our first restaurant on our visit to Copenhagen and probably the best. The food is innovative and well presented. The diner can choose either small or regular portions. We each had a salad plus a main (she a small, I a regular) and...More","50"
"svendifischerr","It is not only one of the best restaurants in Copenhagen, but one of the best anywhere I have gone! The two Norwegian owners, Carsten and Mats, are personally serving and charming their guests.","50"
"226h_vardp","My wife and I spends a weekend in København once or twice a year, and visiting Carsten and Mats is absolutely mandatory. If you are cheerful and loves great food, you have to go to the two Norwegians stranded in this wonderful little restaurant. I...More","50"
"Michael M","Krebsegaarden is a winner, from start to finish. Mats and Carsten exceeded my expectations, which were already high based on prior reviews. They truly love what they do and it shows in the food, wine and hospitality. Very creative menu, with something sure to please...More","50"
"nblem","The food and wine was superb. So was the personel. Cozy and friendly atmosphere. One can really feel that they love what they do. It is expensive, but no doubt worth it. We will surely be back.","50"
"bufr2018","Inventive, original and tasty cuisine, served with excellent wines by a team of brilliant hosts. The outcome is a feel-good evening of tender loving care and tender meat...a great alternative to heavy “traditional” smørrebrød sandwiches and arrogant “fusion” food. If you’re lucky, the top host...More","50"
"HowardN2","We had a wonderful and very entertaining dining experience at Krbsegaarden. The food was creative and very tasty. The wine suggestions of the chef complemented each meal very nicely (and many were wines that were not common, so was a fun opportunity of discovery) and...More","50"
"Canadianstraveling","We had a truly memorable dinner at Krebse Gaarden on the first night of a visit to Copenhagen in mid-June 2018. It was without question the best overall dining experience that we had in Copenhagen and in our opinion Krebse Gaarden deserves its number one...More","50"
"Savio_Neves","The food was incredible and the staff is very friendly! Very recommendable restaurant! The ambient is very quiet and relaxing!","50"
"NPchicago1","Well overdue in writing this review, but almost 6 months later, my wife and I still cannot stop telling people how unbelievable this meal/dining experience was during our visit to Copenhagen!! We have dined at numerous Michelin rated restaurants (including ones in Copenhagen) yet this...More","50"
"TuomasS146","Really good food, excellent wines and top service. Mats was really the man of the place and make sure that everything was amazing.","50"
"RobertEMcCallum","A must visit restaurant to dine at in Copenhagen! Wonderful food, excellent service and great atmosphere!","50"
"JuanASL","My wife and I decided to make a booking at this restaurant based on the strength of the Trip Advisor reviews, and I do have to say that they lived up to their reputation. The hosts will dip in and out of each table conversing...More","50"
"HaydenM888","Don’t hesitate. Make sure you book, they were turning away people at the door. Amazing food, passionate owner/chefs, a world-class meal.","50"
"Patti H","This was by far one of our most memorable dining experiences on our entire 20 day Scandinavian holiday. We would definitely be back to Copenhagen and to Krebsegaarden. We opted for the 5 course tasting menu and each dish was beautifully presented, described in detail...More","50"
"dennis383","we visited the restaurant while staying in Copenhagen and reading other reviews and we are so glad we did it was a wonderful place and the two guys who run it were very friendly and knowledgeable they recommended the wine to accompany the different courses...More","50"
"Jay W","Our group of four had an incredible meal here and were entertained all night by fantastic co-owners Matts and Carsten. They are so friendly and spent a great deal of time in a very casual way explaining the incredible preparation that went into each dish...More","50"
"Cecilie S","We were a group of 8 guests and we had an amazing experience at the restaurant. The owner greeted us when we arrived and made us feel very welcome. We ordered a set menu with wine pairing and it was just amazing. An explosion of...More","50"
"Clare E","This is a restaurant that reinvents itself 11 times a year. It hosts an art gallery as well as restaurant and the featured artists inspire the menu. The owners clearly love their job because they make everyone who eats there feel like we've stumbled upon something very special, and we have. Good food, good wine, and good company. It's the full package.","50"
"Cinnamonkey","Phenomenal food in a lovely atmosphere. The owners/chefs were very friendly and attentive which made the experience even better. We would definitely visit again if we ever find ourselves in Copenhagen. The crayfish is the best I have ever had and the organic cola is amazing by the way.","50"
"Knittylongstockings","We just loved this place. We had the taster menu, shrimp soup, monkfish cheeks, pork cheek & steak. Followed by the 16 cheeses & 2 desserts for 3 of us. All excellent.  We arrived 6pm & left 11.30pm. A real experience with passionate, friendly owners who love sharing good food, great wine finds. And actually really good value for money for what we had. ","50"
"Duendanaya","It’s a small cozy restaurant that you must book in advance. Food are very created and so tasty. Service is exceptional. We would come back if we are back here again.","50"
"noellepvd","We had a wonderful diner at this restaurant but were expecting a bit more from the reviews. The menu was good and great accompanying wines, but not super special. Good service although having to hang up your own coat seems a bit unwelcoming.","40"
"271rosao","  This restaurant and our evening spent there was perfection from start to finish ...greeted at the door with a friendly handshake, treated as family while there and waved off with a hug !  Carsten and Mats were the ultimate hosts and the food was absolute perfection ! Each mouthful was heaven ....carefully prepared and presented , with each dish described to us in a glorious technicolour of detail . The love and care that is put into each plate is only too apparent. The wine ....fabulous! This was a evening beyond compare ! A must for food lovers and friends - I can’t recommend it highly enough ...what an absolute pleasure!....A huge thanks to everyone there for a great evening!","50"
"karinao298","Great restaurant with a cozy and welcoming atmosphere. Went here together with my parants, and we ate a five course tasting menu and had a sine package. The tasting menu was set up and recomended by Carsten, one of the owners, waiter and chef. It was an amazing experience from start to end - perfect food and great wines. Would also like to add that there is no problem regarding gluten free food. The menu is mainly gluten free, and gluten free bread was provided.","50"
"carparkman","Absolutely fantastic evening. Fine dinning I’m relaxed friendly atmosphere. Small and personal the team could not be more helpful, knowledgeable and personable. Food was of the highest quality and superb value for money. Great wines to compliment. It felt like we were dining with close...More","50"
"Joanstey22","This place is fabulous! The food is perfect, and the guys that run are great characters with real passion! Go here :-)","50"
"Warren D","What a restaurant! I cannot speak highly enough of the service, food and attention to detail. Our host, apart from being a thoroughly nice chap, was so helpful, thoughtful and knowledgeable, all combined with a good sense of humour. The food most importantly was amazing...More","50"
"Lisa B","I'm not sure I have the words to do this restaurant justice in a review as this was quite possibly one of the best meals I've ever had.  The restaurant is an intimate, welcoming and well thought out space run by two best friends. We were invited to eat as much or as little as we liked from the menu all of which sounded amazing. We had a tasting menu with a full size starter and two half mains (fish then lamb) and a dessert each. The passion behind every element of the experience was incredible and I cannot recommend this place enough. We will remember this meal for a long time and will recommend it to any future visitors to Copenhagen. Thank you for a great night. ☺","50"
"Gan011","The food is fantastic. The people working there is amazing. World class. 🤩🤩🍷🍾 High quality Book early.","50"
"ayang2020","The food was great, but the people there were even better! We ended up going to the Copenhagen vs. Helsingor game with the waiters. They were super friendly, helpful, and hospitable. It was everything you could hope for traveling to and being in a foreign country. I will definitely come to this restaurant whenever I am in Copenhagen, not just for the food, but also for the wonderful people.","50"
"S3761LHalisons","We picked this fabulous place from previous Trip Advisor reviews, and decided it would be our special dinner for the week we were visiting our daughter. It did not disappoint! We decided to go with the 5-course tasting menu and wine pairings. My favorite course was the lamb shank with wine reduction sauce that was out of this world. It was paired with a lovely light red wine from Spain. The owner visited our table after every course, and we were made to feel like family. We ended our meal with two different desserts, which were both fabulous (Creme caramel and chocolate marquis with berry coulis). Definitely make a reservation and plan on spending the evening there in the company of other very happy “family” members!","50"
"SBartoo","Great food, lovely hospitality, reasonably priced and very knowledgable - would definitely recommend! Cheers, thanks and fantastic ;-)","50"
"Matigis","This is a restaurant and an art gallery combined and their great idea is tha food would always get its inspiration from the art on the walls. Food was delicious and great finish was liquorice liquor that left us speechless. Defenately worth the visit.","50"
"Douglas H","Restaurant is likely going over to a friend's living room but a friend that can cook very, very well! Greeted by one of the owners, Max, who is a gregarious modern day Viking. They have a standard menu but also can pick just tasting portions. We could not pick so we just put ourselves in Max's care. We were not disappointed! Food was beautiful, tasty but not pretentious. Definitely save room for the cheese tasting at the end if they offer it. Their wine pairings were spot on as well. Even with all the great spots in Copenhagen I would definitely go back to this spot.","50"
"vikki_lowson","This was by far our favourite meal whilst visiting Copenhagen. Go for the full 5 tasting courses with paired wine, you won’t be disappointed! Every course was delicious and what really made it special was the service. Our waiter was wonderful, very passionate and knowledgable...More","50"
