"Reviewer_name","Review_text","Rating"
"Ricky T","5 star from the food to the service, wad seated and looked after from a gentleman called bobby. Lamb chops were to die for and the atmosphere was just something else. Great job guys will definitely be seeing us again  P.s bobby my mrs loves you ha","50"
"adam22123","Firstly, the customer service was world class, really welcoming staff. secondly, their food tasted incredibly good. Big recommendation for this place.","50"
"imranfazal75","I would say service was great but food was not according to the expectations at all. Naan bread was old and not warm at all. Pakoras were also old n cold. Pilau was not pilau but Onion rice and was not warmed at all ( was old prepared). Only thing was good was beef kebab. Over all food was not good at all not worth to try again.","20"
"rajpareek","Warm, lovely hosts that liven up the eating experience; and surely the food is great! Though the menu is limited, the taste is authentic.","50"
"fetinb","Love this place. Amazing butter chicken and amazing lamb Chops. Service is charming decour is relaxing","50"
"ChristianFCPH","To me, Zahida is synonymous with love. Love to the food and to the people served. Perhaps the best chicken burger I Copenhagen, but also remember to try the more classic dishes - all served with love.","50"
"VB1917","The staff greeting us was very friendly and all, but the rest was just a mess. We waited quite a while for the first course (which tasted very good). Shortly afterwards we get one piece of naan and then nothing. Another waiter comes with some rice, but then they just leave us there. When the main course finally arrives the naan and rice is cold, and the new garlic naan is actually rather soggy and not good at all. The butter chicken is truly superb - great seasoning and the chicken is cooked to perfection, definetly some of the best indian food I’ve ever had. Their vegan rice/soup dish is mediocre at best.   The house wine was good, very good considering the price of 50 DKK.   Perhaps a night off, but all in all the food just can’t save Zahida from the poor service. Considering the price it is hard to call Zahida overrated, but it probably is.","30"
"Journey218632","Came there with my mom looking for some good Indian/Pakistani adventure and my oh my, we were in for a treat! We both went for the Chefs menu accompanied with some awesome organic Rioja wine.  Shout out to Bobby, my man! Thank you for a great dinner and drinks.","50"
"129richarde","Nice staff, relaxed atmosphere, we turned up at 6pm and it soon filled up while we were there. Very tasty...reminded me of UK","50"
"Sue W","This restaurant is quirky to say the least. Situated in the side aisle of an old cinema/club, with only candlelight, when you arrive it takes a while for your eyes to adjust to the low lighting. The menu is fairly limited but that is because everything is cooked fresh by one person. The recipes are those of the boys’ mother, who visits from England regularly to make sure the food is being correctly prepared. Great food, super friendly staff, interesting ambiance. Good value too.","50"
"Chilimalm","Amazing food, cozy place with a really good vibe and the best service we had for a long time! Gonna come back soon!","50"
"gaulo","We visited on Saturday 30th march and did a reservation on phone. I am a vegetarian and the menu had good options. Sampras were amazing as well. The owners were very friendly and we had a good chat after the dinner.Overall really tasty Indian food","50"
"226danielles","Overall a great dining experience- the owner was friendly and quick with a quip 😀 The food was delicious - ordered the butter chicken and can highly recommend! The atmosphere was very cosy. Will definitely be returning soon!","50"
"PeterHolstIbsen","Good morning Mama Affridi, You can be very proud of your two sons! We had a lovely evening at Zahida, where we enjoyed their outstanding food and service.","50"
"Sunna L","So firstly I wanna shout out to mamma Zahida! What a girl. Secondly Bobby and Shane. Legends. The coolest friendliest boys in town, making some seriously tasty Pakistani food. We had the works with a bottle of Chablis and cocktails to finish. A real night...More","50"
"jaki1983","We visited Zahida after seeing the recommendations on tripadvisor. We had a three meal course. The waitres gave us some suggestions for food. We had the Samosa and Pakora as a starters. I especially liked the Pakora. For main dish we had Zahidas butter chicken...More","40"
"Prartthana","Great place for a relaxing night out. Friendly staff, great ambience and really really tasty food. I always thought I’ve had the best lamb chops in Pakistan and never thought Ill find anything close let alone right here in Copenhagen. We will go back to...More","50"
"119christoffere","Just superb. From the greeting To the leaving. Food Amazing Bobby is a great host. Hot and Spicy but so tasty","50"
"thomasmJ8449NX","Absolute legends. From the food, service and decour. Met bobby (front of house) and his partner/brother shane (head chef) the best boys in the city. These guys have a great concept. Go visit! you wont be dissapointed. Order the chef menu and ripasso wine. Its...More","50"
"GRees89","The food here was outstanding, great depth of flavour and spice levels. If only it was near our home rather than on holiday! Highly recommended.","50"
"Wiktor S","Amazing Indian food and one of the best renditions of the classic butter chicken I've had the pleasure of eating. Excellent, personal and kind service, and cozy well designed interiors make for a great experience! Can definitely recommend if you need a place to eat good Indian food in good settings! 5/5!","50"
"Robinungermann","Zahida make you feel like king of the castle. I like it all, great food, excellent service and a beautiful long haired viking man in da house. Mama Mia!","50"
"514jannicks","Wow! What a Place. Love the Food and the incredible service these guys provide. Cant wait to come back.","50"
"jeanchristoph","Visited this place on a night out with friends and it was absolutely perfect! From the welcome we got when we arrived, the nice dishes that we could share and the general service and hospitality. Everything was perfect because the place apparently has a bar/club on Fridays and Saturdays so we could stay all night :)","50"
"sebde","I dont know how anyone Can say anything bad about mammas boys. Amazing service, amazing food and amazing vibes in the restaurant! Please Continue this standard and you Will go far! See you soon","50"
"565theiss","Funky place at the old ""kellerdirk"" that works as a foyer bar for the Aveny T Theater.. so it ill get crowded with people having drinks every night before showtime. But the restaurant has left a cozy area for a la carte dining and is offering both a la carte and fixed menus.. also GOOD vegetaian options. Traditional Cuisine in a local setting, covered with tiny modern details makes it a great Copenhagen/Asian Experience. We will be back.","50"
"jeetees94","Just came out of Zahida restaurant with my friend and felt like putting a review right away.  First of all the service was very warm and friendly, one of the founder was very energetic and kind, putting people in excellent mood.  He advices us to take the menu but it was for two, and as we’re not both vegetarian we took a la carte. Sharing the starters and having a main course each. (I couldn’t resist the cheese cake at the end).  It was delicious, tasty, perfectly spicy and good quantity! You can always order more rice or naan, which is perfect.  The space is well decorated, stylish but not too pretentious at all. Great location !   Thank you again for such a good time !","50"
"touristTiia","We saw the reviews of the restaurant, and even though we didn't have a reservation on Saturday evening, we wanted to give a try. Fortunately we were lucky to get seats. The waiter was the best one I have ever seen, he was extremely friendly and kind. The food was delicious and the restaurant/bar was very cosy. I will definitely go there back if I will have a chance, but then I will make a reservation so I know that I'll get a seat :)","50"
"nilesh_nagar","Finally I got something vegetarian in Copenhagen. It was great and taste was yummy. Felt like at home in Copenhagen. They have plenty of options specially for sub continental food lovers. All the best for the future.","50"
"ShayneA39","The Amazing Affridi Brothers did it again. I have followed them since the beginning. They have made a lot improvements since last I tried their food. Impeccable service as always from Bobby and stunning food from Shane and the team in kitchen.   We were treated like royalties and they surprised my sister with a birthday mango cheesecake.   Can't wait to come back again.   Much love, Shayne with a why","50"
"Worldtravler360","Went here with some friends after being told that its a must try! A hidden gem in Frederiksberg. Wow must I say. Mest food I've had for a long time and the service was unbeliveable. This is a must try if you like food that has been made with passion","50"
"713niamhg","Came here due to all the incredible reviews and we were not disappointed! One of the most friendliest restaurant we’ve ever been in. The front of house was so welcoming, and chatty, and really made us enjoy our visit. He recommended some dishes, which we had and they were fabulous. The food is authentic Pakistani/Indian food.   As well as that we had some gorgeous cocktails. The place was very busy for a Tuesday night which shows how good the restaurant is. Only which I lived in Copenhagen so I could come here regularly. Would definitely recommend this restaurant if you’re in the area","50"
"gersbycruising","I definitely recommend to try out Zahida, had my birthday dinner with family there. Very friendly staff! Such a lovely evening in a “hyggelig” atmosphere, and the food was on point. But be careful, you will be coming back for another visit!😉","50"
"kate_11x","Amazing food. We all ordered the butter chicken, along with a samosa to start. The yogurt sauce that comes with the Samosa is very tasty. Butter chicken is delicious - right amount of spice for me (though if you like really spicy, tell them). Rice that comes with the chicken is also great. Service is FANTASTIC! Friendly, funny, efficient, and attentive. The history behind this place is that it’s named after the two brothers’ mother. Great mood lighting and atmosphere. Would highly recommend!!","50"
"MundaLahori","still the best, still number one. love the mamas boys and the magic they create. frequent visitor. gets better and better","50"
"Sandrine R","We had a dinner there. The menu was so delicious. The place is lovely. My husband and I agreed that it was the best pakistani food we had ever. The food is served by one of the brothers/owners. He was so kind, very passionate and also very cute . We just now wish that they open a new restaurant in France, in Montpellier .","50"
"T4818INandrewg","Cozy atmosphere lit mainly by candles. The food was absolutely delicious and the staff were friendly and attentive. Hospitality like this is in short supply nowadays, five stars don't even cut it. The masala marinated lamb chops and the tandoori chicken were seasoned and cooked to perfection. Although I'm nowhere near being vegetarian, their meat-free dishes truly deserve praise as well. The butter channa(chickpea alternative to their butter chicken) is just incredible, and the palak aloo(vegan spinach and potato curry) probably takes the prize as my absolute favorite.  Rock on lads, I will definitely be back!","50"
"Cdps","Met Bobby and his team on an imprint visit for food, the place was heaving but they fitted us in and serves us some fantastic food... A gastronomic masterpiece of Asian family food based on Bobby's mum's recipies... A small menus but everything done perfectly and the chicken is to die for... As is the lamb and the... Well everything really.","50"
"petermichelsen","Whenever I have people going to Copenhagen, I always tell them that the one place to check out is Zahida. It's amazing Pakistani cuisine made by some of the friendliest people you're likely to find anywhere in the city. I've just been round for a ""quality check"" and it's as good as it ever was. Do not miss out!","50"
"Gustav J","We had a great night! Everyone was accommodated. The vibe was laid back with great and relaxing music and a delicious smell of authentic Pakistani food. The food itself definitely lived up to it’s promise and had a amazing and authenic taste with just the right amount of spices. The waiters were nice, funny and provides a great experience. Definitely worth the visit - especially as a larger group. I am however going to visit on my own the next time I feel like having the best Pakistani food in Copenhagen.","50"
"HJMilner2014","Visited this restaurant last night and it did not disappoint. The service was exceptional - really friendly and personal with loads of suggestions about what to order. You can’t leave without trying the butter chicken it is amazing!!! Definitely worth going here when in Copenhagen.","50"
"leagr_nh","It's the best butter chicken I have ever tasted! And the service is great as well. A pearl hidden in the heart of Copenhagen.","50"
"564helened","Absolutely faboulus Indian and Pakistani food. Very well prepared, base ingredients of super quality, cooked with the heart, and served with lots of attention and love. An absolutely MUST GO TO Indian restaurant in Copenhagen! Loved it, and we are definitely comming back :-) Thank...More","50"
"740adame","Visited during a recent trip to Copenhagen during half term with my wife and son. We had the set menu which was excellent. Some of the best Indian food I’ve tasted. All exceptional food, obviously freshly prepared with stunning flavours. Service excellent and the owner...More","50"
"Rachel R","Popped in for a bite to eat after seeing reviews. Must say, I am pleasantly surprised at this little gem. Food arrived in good time, excellent customer service from the staff. Helped us figure out our best option on food with their recommendations on both...More","50"
"JacquiCPH","Wow, wow, wow. As a Brit living in Copenhagen for the past 15 years the thing I have missed the most is some decent spicy food - until now! This wonderful Pakisani restaurant, with a menu based on 'Mums' recipes is phenomenal. Not only do...More","50"
"4rikkec","We visited Zahida because it had so great reviews on TripAdvisor, so we had high expectations. Very nice staff and the owners are giving great service to their customers. Food lived fully up to our expectations - very nice and tasty. We had butter chicken...More","30"
"Otocolobusmanul","It definitely exceeded my expectations. Atmospheric venue, nice vibes and succulent grilled lamb. Definitely worth a detour.","50"
"hgaarn","What a perfect night. Wonderful food og fantastic service ❤️ Thank You. We will be back 😊 Love from Jesper and Helene","50"
"786ullaw","Really great Pakistan food - and lots of it! Hot, but not too hot. Very charming decor and service. We will definitely be back.","50"
"louiseV12YR","The atmosphere is good, the staff is friendly and the food is just in a league of its own. Worth a visit!","50"
"nasmann1","Amazing curry full of flavour served with great service... would highly recommend if your looking for good hearty food","50"
"Peterfalken","World best Indian food, best service ever. Bobby gave a service and Shane cooked like a rockstar. Thank you guys","50"
"Froyaeline","The food was amazing, there was a super service and and it’s a nice place. 10/10 would recommend, and you guys will definitely see us again😍","50"
"NikolaS42","All recommendations for restaurant Zahida! Great food and service. Well balanced menu. Marking this place for my next visit to Copenhagen.","50"
"PeterW6604","Read the reviews here and thought they must be too good to be true, but we had to try. Can agree with previous reviews and five stars. The lamb combined with the weissbeer to drink was a taste explosion. Must visit if you only have...More","50"
"amaliel2019","If I could could give 10 stars I would! Service, food and ambience all incredible. Bobby on the front Shane in the kitchen recipe for success. The attention to detail and pride these boys have is insane! Mamma must be proud! We were amazed! See...More","50"
"Nina Jessica S","Delicious food! At least the vegetarian and vegan options! I was recommended this place by a good friend and it is definitely a hidden gem in Cph!","50"
"Armin K","We have always had the absolute best experiences at Zahida. Been at their different restaurants and now feel that we are family. The boys greet you with love and kindness, which you also can taste in the food.","50"
"MrMagnusL","We ordered serveral main courses and a few starters. Every member was very satisfied with their dish, and our shared starters and deserts were delicious! Probably the best butterchicken I've ever had. Perfectly cooked chicken, and a very flavor rich sauce. If this is what...More","50"
"PetraA737","Great Pakistani food with rich flavours. Each dish has its own distinct character and you just have to finish them all. The personal touch of the owners by the table and in the kitchen is probably the key to everything, including the friendly atmosphere. We will definitely return!","50"
"Ryanoh91","Bobby and Shane are unbelievable, Shane in the kitchen and Bobby on the floor make an unbeatable team! Not only that but the food is amazing, highly recommended.","50"
"NeilJohnson1","Wonderful food and service, the lamb is a must have! I guarantee you won’t regret eating here, I will definitely be coming back!","50"
"Nadja I","AMAZING PLACE!  Atmosphere, food and staff. At Zahida you get the full experience of mamas traditional food made and served by truly passionated staff. These guys have an amazing ability to make you feel like home, weather you are a regular or a debutant. If ever in Copenhagen, Zahida’s a visit worth! ❤️❤️❤️","50"
"adam22123","friendly staff. Tasty food, that has been prepared with love. 100% worth a visit. highly recommended 🔥","50"
"AlexanderG1959","Greatest food, service and ambiance in town, simple as that. Best meal in a very long time...try it!","50"
"191andreaj","Not my first and definitely not my last. I will never ever eat a chicken burger anywhere else than at Zahida ! The taste and the bit hot left after your firs bite will hit you straight to India without taking a flight. Will give this place my best recommendation","50"
"braddk",",ust try this place i am addicted to the spices smells and herbs just lovely food made with love <3 <3","50"
"Baker H","I will definitely recommend this place! Good food, super good vibe and best service. Me and my partner had it all good so thank you from both of us ♡","50"
"Tourist515627","Excellent tandoori chicken and lamb chops. Visiting from London. Great hospitality and thanks to our server Bobby.","50"
"Hannelillen","Nice atmosphere, great food and really friendly and helpful staff. I will definitely come back 👌🏼😍","50"
"Copencouple","Wauw - amazing taste in your food. Juicy and delicious. Like beeing invited private and get “mamas” homemade food👍 And with a warm welcoming service . What more Can you ask for? If you look for this kind of food - you dont need to...More","50"
"atrink2018","Very nice and comfortable service, with great great food. Also a nice and cozy place. Definitely recommend it, if you come with family or friends or just to chill.","50"
"benjamin_hjort","right from the moment you come in and to the moment you leave, you get really good service. The owner of the resturanagn makes you feel welcome. and he offer good advice to get the best dining experience as possible. It was really delicious food...More","50"
"brucemQ9888TD","An evening at Zahida did not disappoint. Bobby welcomed us and made us feel welcome throughout the evening. We chose the chef’s menu and were thrilled with the flavours of the dishes that arrived. We went for medium heat, other options being mild or hot,...More","50"
"cvalhouli","A warm, welcoming atmosphere with an international crowd. Great food (whether one wants it mild or spicy - and definitely try the daal, the butter chicken, and the lamp chops). And the brothers who run the place are wonderful – they go out of their...More","50"
"Sam B","This was a fantastic dining experience. Bobby welcomed us like family and helped us pick from the amazing menu. I wish I was exaggerating when I say the food was delicious, it was some of the best we have eaten. We will definitely come back!...More","50"
"MundaLahori","best food and great service from the awesome zahida boys. took the chef menu. its epic, lovely beer and wine selection. cant wait to come back","50"
"Brian a","I visited during a business trip. Butter chicken on the menu was probably the best I've tasted. Service was good atmosphere was good. I'd recommend visiting th8s place as its something different in Copenhagen","50"
"saijavar","We were celebrating our mama's birthday and had a wonderful dinner at Zahida. Food and service was a amazing and they wanted to offer a dessert and a drink to our mama. The owner even called us a taxi after everything and made sure that...More","50"
"859simonh","First ignore location on tripadvisor, its the previous one. Address is correct put it into google maps - job done. Unique building - its a theatre on one side and after ten the tables are cleared to become a club! The place was buzzing with pre christmas parties and the service was excellent. Bobby the co-owner was really present, giving good service and tips on places to visit during our stay. Food really good, like the simplicity of the menu. Food authentic, pakkoras were the best I have had. The tandoori chicken was lovely. Jax had the fusion chicken burger, crossing the asian -west food divide, it was outstanding. All reasonally priced. Nice selection of beers all at 65 each. Would reccommend.","50"
"ArjSood","If you are in Copenhagen and want to try Indian food, I recommend that you visit Zahida for a flavourful and delicious indian and Mughalai food!! I ordered the Butter Chicken Currey, Lamb Chops and Dal soup. All three dishes were very well prepared with the best of spices and flavours.   It was a bliss having hot Indian food in freezing temperatures.","50"
"tinat614","Amazing restaurant! Easily the best butter chicken and crispy chicken burger I’ve ever eaten. The pakora also deserves a mention. The service is fast and friendly. Bobby and his brother have created a fun eating experience with delicious food. Highly recommend.","50"
"ChrW","I visited the restaurant with a friend from Pakistan. He rated the food quality very high. The waiter Bobby and his brother in the kitchen are very friendly, so we enjoyed the evening. The beers are handcrafted selections- great , but the wine list is very limited - only the house wine by the glass. It was rated very favorable by my friend though.  We had the chef’s menu. I was especially looking forward to the lamb, so big was the surprise that the kitchen had run out of lamb! We dined at 19.00, and the restaurant was only half full!! We got some vegetarian dishes instead, which tasted great but not the same... I was expecting some discount, or something on the house, but they even charged for an extra order or chicken.. The table for two is too small, the seating too tight, so 5 circles would be far too much. 4 if the lamb had been there, now they end at 3 even though the food is worth going for.","30"
"733jamieo","Owned by two bothers using Mammas recipes. Had no idea this place existed. It was just simply beautiful. I had the butter chicken. Just to die for. The service was exceptional. The boys made it a fun night. Overall food and experience is exceptional. Highly recommend!!","50"
"999cecilieb","I’ve been to Zahia a couple of times now and each time it is such a great experience. Last time I went with some coworkers - we ordered the “chefs menu” and got a lot of delicious food to share.  It was a bit to spicy for some of them but they were so sweet and made some of the chicken less spicy for them. But what I like most about Zahida are the 2 brothers who owns and runs it. They truly knows what personal service is and how to make every costumers feel special.  ","50"
"christinawW7487SP","Great🌟🌟🌟🌟🌟 dinner with Wonderful Pakistan flavours from moma Zahidas kitchen. Exelent 👌service from her Sons. Bob became our friend. 🙏Thank you Bob for taking such Good care of us. Christina with friends from Lund Sweden","50"
"347camillah","Really really great food, really charming waiter. You have to try this place. good drinks, and a good atmosphere","50"
"Kim_F_H_A","Such a pleasant experience and extraordinary charming service by the wonderful people behind Zahida. Love the constantly positive energy around the place and most of all that you feel more than welcome as a guest - every time. Thank you for the delightful moments and the delicious tastes of the cuisine. Très bien !","50"
"Travelerhugs","We went here last year and we had a great Christmas dinner. My family loved everything from food to service.","50"
"Sightsee233476","After reading a lot of reviews on tripadvisor, became it our turn to try this new place in Frederiksberg. The Food and service was excellent, and the waiter who severed us went out of his way to recommend what we should try on our fist visit. Already thinking about going back tomorrow, for all the dishes we did not try on the menu.","50"
"Brian a","This has to be the best restaurant in the City, English hospitality and good quality food very well presented. I'm not sure why There are 1 star reviews but maybe from inexperienced individuals with little experience of eating out. But they are well of the mark. I ate here 3 times in 1 week nothing to complain about. As a frequent traveller to the Nordics Zahida was a great find!! The food was outstanding both from a presentation point but also taste and quality. It was something very different. The hospitality in Copenhagen I always find a little abrupt and harsh but not here. The two brothers running the show are English and just have that English style of engagement that is great.I would eat here again and recommend a visit.","50"
"514jannicks","Bobby and Shane really do the Pakistani kitchen some justice! Recipes from mama and food from the heart! Some of the best service I’ve had in Copenhagen or the world","50"
"Benjamin9393","The restaurant is cosy and the food it’s JUST AMAZING! I have been eating there lots of times, and can’t not say anything bad at all. Very good taste and the best service! ⭐️⭐️⭐️⭐️⭐️   I recommend everyone who loves good food with lots of tast. It’s good for couples and family time.","50"
"philipagerbech","I can only say... go get some butter chicken. Thank me later. The boys running it are more better than anyone else. Fresh and super authentic food.","50"
"Tourist66533634235","I was lucky enough to be invited, for the opening party at Kellerdirk. Not only did they serve amazing welcoming drinks, the hosts were socialising and had time for each guest attending. Me and my family didn’t see that much to Shane, but we got an impression of him through the amazing food, which I hadn’t paid anything for. I got a taste of some of the different choices on the menu, and I must say hands down, that Shane has provided best experience with Pakistani food that I have had. It’s a restaurant ran by caring brothers, who are doing everything in their power to ensure an amazing evening for each of the persons visiting. Can’t wait to come and eat there again!","50"
"Subhan M","Amazing Food amazinh service. Love these guys and the food they make. Bobby and Shane keep it up I know mamas proud see you next week","50"
"Niels L","Still a good restaurant even though we felt it was better last time, maybe it was more flavourful, still good and freshly made. Service fine and good Pakistani.","40"
"spaceboy2000","Can’t understand all the positive ratings on tripadvisor, and - the photos are from another restaurant.   Took the veggie set menu. Great presentation of the food, but unfortunately totally underwhelming taste.  Dry and over cooked starter - samosa Lentil soup taste was ok - but lentils were hard and chewy.  Chana Masala - worst I ever tasted. Tasted like a tin of chopped tomatoes with chickpeas in. Rice was way way way over cooked, cold and clumpy. I didn’t even know it was possible to over cook rice.  Soggy naan bread - I mean, did the chef drop it in the dishwater on the way out of the kitchen?  Dirty cutlery, had to change it twice.   Very dark in restaurant. Just as well.   Saw in the kitchen on the way out. Wow. If I had seen in there on the way in, I wouldn’t have eaten here at all.   Great cocktails, but they are from the bar next door.   My recommendation, avoid.","10"
"bossbb","Can’t understand all the good reviews on tripadvisor. Place is loud, unclean and food is NOT good. But the worst thing is the state of the kitchen. If you go (which you should not!) take a peek into the kitchen when paying the bill. It’s so messy and dirty!","10"
"nikolaj03","I took my employees out for a meal. We got both a service and a food experience that I haven’t had in a very long time. The environment was vibrant, staff so friendly and the food so authentic that you could taste the love and good fresh ingredients. The service manager Bobby came to our table and told us about there story, and how they learned to cook from a young age with there mother back in Pakistan. Bobby was present through the meal like every good host should be. We were very excited when the head chef Shane came to our table asking how we liked the food. That’s something that you would only expect from a Michelin star restaurant or at least a very expensive restaurant. After the meal Bobby walked us all to the door and thanked us for the visit.  This place is definitely one of the best experiences I’ve had in Copenhagen.","50"
"Dinish","No doubt, best Indian / Pakistan food in Copenhagen. Could be even the best in India / Pakistan! Guaranteed great night out, good service, true hospitality. Wake me up in the night for their curry or samosa!","50"
"Vacation31311110647","amazing food with lots of flavor - topped with a world class service. My absolute favorite place in Copenhagen!","50"
"Quest34259252232","Its without doubt one of the best restaurants i have ever visited in Denmark! Fantastic service and some of the best food i have ever tasted!","50"
"Rajesh B","Great Location, Great Service and Great Food. A huge difference from the south asian restaurants in Denmark which are usually terrible. This place has great food.","50"
"elisimmons","With confidence, I can say that my experience at Zahida was easily the best experience I have had at a restaurant in my life. From the food, to the ambience, to the excellent service, every element of the experience was impressive and memorable.   The Service: A couple of weeks ago, I visited this restaurant with my father, and a couple of days ago I came back with a friend of mine. During my first visit to Zahida, Bobby, the co-owner of the restaurant, asked for our names and then remembered our names throughout the night. He was incredibly personable, kind, warm, and engaging, expressing passion for his profession as well as a rare attentiveness to each of his customers. Bobby single-handedly busses every table in the restaurant and engages with every customer with the same level of intensity and enthusiasm. Upon my second visit to Zahida, Bobby remembered my previous visit and even remembered personal details my father and I had shared with him. This time, he was just as personable and enthusiastic as the last, sitting down at an adjacent table at one point during the night for a few moments to share a little bit of the story of Zahida with my friend and me. Bobby made us feel at home and expressed a kind of hospitality I have not frequently experienced, either at a restaurant or elsewhere.   The Food: The food at Zahida is, quite simply, delicious. Bobby co-owns Zahida with his brother, Shane, who is an absolute master in the kitchen. During both of my visits, I took Bobby's requests and was profoundly impressed both times. Everything from the samosas to the rice to the chana masala to the chicken is cooked and spiced to absolute perfection. (My mouth is watering just thinking about it!) It is the best Pakistani food I have ever had, and easily the best and most memorable meal I have had the pleasure of eating at a restaurant.   The Ambience: Zahida is tucked quietly away in a nice spot near the Frederiksberg palace and gardens. I visited for dinner both times, and so had the pleasure of sitting in a cozy, candle-lit space, surrounded by the murmur of friendly conversation. Zahida is a truly hyggeligt and homey environment.   Note lastly that the prices at Zahida are by no means outlandish, especially considering the quality of the food and the service.   Bobby and Shane: Keep up your incredible work. You've got something truly remarkable going here and have given me a meal and an experience that I will not soon forget. Visiting your restaurant has been one of the highlights of my few months living in Copenhagen for an exchange program, and I will most definitely be back before I leave. I wish you guys all the best.  Zahida: Bobby told me you would read this review, so I just wanted to say hello and affirm that your sons are remarkably talented individuals. I give you all the credit!","50"
"Michael S","Come in and feel welcome with hugs and love. A little chic but overall nice decor. The coolest karma from the owner and the best Pakistani / Indian food I have ever eaten :-) I chose Tandoori Chicken and Butter Chicken with naan The best regards to the two brothers and the rest of the staff and many thanks for a superb experience and total delicious food I'll be back","50"
"Gabriel B","The food was excellent, especially the tandoori chicken and the mango drink and bobby was a joy to be around","50"
"Kash2300","I was happy to try Zahida’s wonderful Butter chicken accompanied by an excellent Weiss Beer from the bar . Best Pakistani food i have had so far. I also had a Zahida burger slider witch was fantastic! I highly recommend this place ! Enjoy!","50"
"susannefreltofte","Bloody marvelous! Excellent service, excellent food, excellent experience. Truly a fantastic dinner. Food genuinely authentic, atmosphere superb, and What a personal enthuthiastic owner/waiter.","50"
"catalinar319","We found the place after going around a couple of times as at the entrance it only says Kellerdirk on a green parasol so we were unsure of it is the place. It is a cosy place, the guy greeting you is lovely too. We ordered the zahida's curry which was nice, not too spicy, very tasty, maybe a bit oily. The fries were nice and crispy. The home burger was surprisingly a thick chicken burger with salami slices on top - still tasted nice. The masala chips were fairly spicy but very nice. The garlic naan bread was more a plain bread as didn't taste of garlic at all. For all this and 2 beers we paid about 600 krone.","40"
"Bhalothia","I was visiting Copenhagen with some Indian, German and French friends and we ended up going to Zahida for Dinner (Thanks to TripAdvisor). We didn’t plan this so we had no expectations from the place and that added on to the surprise.. I think I can easily say that it was the best Indian/Pakistani ( its the same) food I have ever eaten in my life outside of India.   On top of that, Bobby is the smoothest talker you would come across. He engages with you from the first moment and guides you throughout this beautiful food journey. Although I’ve only eaten just once at this place but I can’t stop talking about it.   Bobby, keep it up!","50"
