"Reviewer_name","Review_text","Rating"
"GetMyFood","I cannot say much other then try this restaurant and be happy with every minute that passes. I loved it and will be back again. Food and wine perfectly matched and I have commented many times on the need for place to get a real cellar master well Sollerod Kro you have that well in hand. I would not be surprised if they get a second star soon. Make sure you book and make sure you look at the prices before you go. Not expensive just not a cheap eat. Loved it and thanks again for an incredible time.","50"
"Bruce C","Our dinner here was excellent. Set in a beautiful historic old inn from 1677 which faces the local village pond. The interiors are beautiful as well as the paintings. There is a courtyard where you can have an aperitif.   We had the prix fix with wine pairings and it was excellent (the menu with wine pairings is attached here). Of course this restaurant has been a Michelin Star since 2007. We had wonderful service by Tórur Restorff and also Emily! Congratulations on perfect service and a memorable dining experience!  They have their own caviar, which was quite nice. Every serving was amazing.  It was well worth the 40 minute taxi ride from Copenhagen and the restaurant also helped get a return taxi for us. We would like to go back with more time to enjoy the surrounding town and pleasant walks.","50"
"linnealowdin","Marvelous evening dining 6 courses with gourmet flavors out of this world! It will cost you but what did you expect? It’s one of the best restaurants in the city!","50"
"RoteFuchs","Sollerod Kro is and has always been one of the best places to eat in Denmark. The old is charming, the interior up to date, the service professional and the wine list impressive but expensive. Despite what you should expect the food is inspired by the New Nordic Cusine and consists of a long array of small beautiful dishes that each compliment each other. Sollerod is an excellent place to eat if you like Nordic gourmet in a top class setting.","50"
"DienekeG3","after our biketour from kopenhagen, we ""earned"" an awesome lunch. worth the taff journey all the way","50"
"X6390NCmikes","We had the great fortune of eating at one of the great restaurants anywhere - Søllerød kro. We were treated to perfect service, a massive wine list, incredible creative and tasty food, and a comfortable, quiet setting in a building originally built in the 1600s. Our dinner lasted over four hours (although one does not have to stay that long). This experience does not come cheap — but is worth every penny.","50"
"Bill W","We celebrated our 50th Wedding Anniversary at Søllerød Kro in early May. They did an outstanding job in helping us organize the event. The food was spectacular, the service was professional and quite friendly.   This is a very special place and we highly recommend it for regular dining as well as planned events.","50"
"ChrisD8059","Great meal, and a tasting menu to remember. Sollerod amuse-bouche were the ambiance and the surroundings was exceptional, very warm service. Prices are a bit high but worth it.","50"
"CMSilfverberg","The restaurant maintained its one Michelin star for 2018 and proposed a 7 course set menu at a fixed price of 1000 D. kr.to celebrate this event.  For us it turned out to be a memorable event a little bit spoiled by the impression the restaurant used the occasion to get rid of unsellable wine from their wine sellar in stead of focusing on the optimal marriage of food and wine - a sport they are normally very good at.","40"
"mogensen2018","Fantastic evening - Trimbach dinner - the delicious dishes were accompanied by great Alsace wines from Trimbach. Great service, friendly atmosphere. Søllerød kro has one Michelin star - they really deserve more!","50"
"skovmeister","As a late christmas dinner we tried Søllerød kro, the food was wonderful, wine was the best we ever tried, and the service was exceptionel, fantastic taste, the sommerliers did a splendid job, everything was just extremely great, my best recommendations and a must try for gourmet’s and food lovers - it’s really clear that Søllerød knows what they are doing and they does this to perfection - Please do yourself a favour and try Søllerød, only my best recommendations.  ","50"
"Peripatecian","Enjoyed different seasonal menus in this historic inn. Every dish was presented beautifully and the tastes and aromas were delightful.","40"
"Ccs133","This is my second visit to this restaurant but with a different chef. The restaurant is a bit of a trek from central Copenhagen but well worth the journey. The last time we had a tasting menu that was so extensive that we had to surrender with much regret as the food was wonderful. This time, we had the tasting menu and that worked well as the tasting menu was delicious (with many dishes duly covered with winter truffles). We received however, many amuse-bouche and they were tasty and interesting. My particular favourite was this little greenish apple roll with verbena which had such a nice clean flavour and which was one of many wonderful preludes to a great meal. What I particularly liked of the actual tasting menu was the ""in-house caviar"" (sollerod caviar en surprise) which actually masked sliced razor clams and a savoury panna cotta. This was followed by another dish also with caviar (oscietra/squid and mussel) but what I liked was the contrast of the two styles of caviar. This was followed by a wonderful dish of celeriac covered scallops and lemon. We did have an extra course of cheese and truffles, an indulgence that was well worth it. The turbot was good as was the beef and the listed menu dessert of Jerusalem Artichoke, hazelnuts and malt was delicious (and thankfully not heavy). At the dessert stage too, we were given many items not listed on the tasting menu which were wonderful. I loved my orange canele and the gold coloured chocolate bar. I also liked the little surprises in the additional desserts such as pomelo. Sollerod is a lovely warm setting for a great meal with a wonderful host in Jan Restorff and great food. Good ambience, pretty surroundings, great food, efficient, knowledgable, warm service- what more could you ask for? This is a restaurant well worth the visit","50"
"Anders H","Great place, great service and great food! Went for lunch, picked one of the tasting menus and had a formidable experience! It of course comes at a price, but this is one of those restaurants where you when evaluating the experience afterwards find that even though you paid a given amount it was'nt really that expensive when you put things in the correct perspective.Combine that with a great team of waiters etc and you've got a very attractive combination. It's about 30 minutes from central Copenhagen but definately worth the journey!","50"
"Staffan G","My wife and I recently re-visited Sollerod Kro which is one of our favourite restaurants. The Inn´s setting by a church in a quiet suburbian area just north of Copenhagen city centre is truly charming. Inside you are met with both relaxed ambiance and style. The food is out of this world with bold and creative flavours. Choose one of two set menus or go for the wide selection of à la carte dishes. Service is very professional, always with a smile and without any pretentiousness. This is luxury the Danish way!","50"
"Anne J","I had lunch with my daughter (she is a trained chef). We chose 4 items from the inspiration menu and a bottle of German Riesling. The meal was eventful (different small things came our way before and between courses) and very tasty. The service was very good.We felt welcome. I like the informality and the plurality. There were families enjoying Sunday lunch and business people tasting their way through the signature menu. It all worked due to the waiters, caring for everybody.","50"
"endoedibles","Located approximately thirty minutes outside of Copenhagen by car, an additional forty for those using a combination of Public Transportation and foot, Søllerød Kro is said by many to be one of Scandinavia’s very best Restaurants, the “White Guide” recently awarding it a top 5 position behind the likes of Michelin 3* Geranium and Maaemo in Oslo.  Described as “French Cuisine” using local ingredients, though recent reports of Chef Brian Mark Hansen’s cooking suggest an increasing element of New Nordic influence, Søllerød Kro is located inside of a 1677 Inn in the middle of a forest, the walk from the bus stop a pleasant one that takes no more than 15 minutes at a steady pace, though most guests during this particular meal appeared to be nearby locals or folks who made the drive from Copenhagen.  Awarded one Michelin Star since 2007 but with a lengthy history, part of that being a Sunday lunch tradition of opening up the space to families and kids of all ages, it was just prior to 11:45am that the first guests arrived at the lengthy white building in Holte, the early moments everything that fine dining should be with “Yes Sir and Yes Ma’am” aplenty and Champagne flowing, though what followed would probably be best described as a few steps above dining at one of the McDonald’s locations with an indoor playground.  For many a special event sort of Restaurant, the menu divided into a bargain Lunch and two Tasting menus, the Søllerød Signatur and Søllerød Inspiration at DKK1795 and 875, respectively, it seemed only appropriate as a first time visitor to place trust in the items on which the restaurant established itself, a Wine list said to be one of the best in all of Europe passed on in favor of one of Alain Milliat’s new Nectars, the pasteurized Cabernet Grape expressive and brisk in a way that pairs well with everything, though obviously a bit sweeter and less complex than serious oenophiles would appreciate.  Listed as an eight course menu, but in reality double that when accounting for several canapés, amuses, palate cleansers and mignardises along the way, it was just before the restaurant started to fill that things got started, a plastic ‘egg’ filled with boiled Potatoes, Summer Truffles and Bread Crumbs rich and creamy while the Asparagus in smoked Cream was a lot like that at AOC the night before, the small morsel of cured Duck around Prune a tasty balance of sweet and salty while the Apple compressed in Lemon Verbena was a refreshing single bite to refresh the palate for flavors to arrive next.  Offering what would turn out to be one of Denmark’s best Bread services at a pace best defined as brisk, a new Roll of either type delivered warm just as soon as the last bite of its predecessor was gone, it was with anything but a French classic that an amuse arrived featuring Watercress Ice Cream and immature Strawberries in a cold soup flavored with Parsley, the “Oscietra Unika En Surprise” that followed described as a Søllerød Kro ‘signature’ but in reality quite similar to something anyone who has dined at Joel Robuchon has experienced with a thin layer of sustainable Caviar stacked on Asparagus Gel and diced Razor Clams alongside a Horseradish Crisp.  Following up Caviar with more Caviar, the grilled Oyster topped in salty black Eggs specially produced for the Restaurant seemingly an odd decision to reuse a flavor profile so early on, course three was unfortunately a case of unnecessary ‘modernism’ creeping into the dining room, the nitrogen frozen Horseradish liberally added to a disc of Scallops topped in both Ginger and Grapefuit presenting a flavor so bitter and cutting that Hansen may as well have been serving Ground Chuck beneath it because no one would have noticed the difference.  Returning all but one bite of the dish to the kitchen, not one question or mention of it from the staff aside from “all finished?,” it was finally here that flavors got more interesting, the Lobster Tail served beneath softened Cabbage and Curry Foam infused with Thai Basil fairly spicy by Danish standards and yet another case of Chef Robuchon’s influence while the Foie Gras Torchon was a pleasant yet standard preparation putting the creamy quarter-hockey puck beneath Kumquat Jam and Dark Chocolate Crisps.   Clearly a restaurant dependent on using luxury ingredients to wow guests, a bronzed ounce of Turbot seared with Bear’s Garlic served next to a gelatin layer of Black Garlic atop Broad Beans coming next, savories finished with a slightly overcooked Loin of wild-shot Deer marinated in Black Pepper Reduction, the flavorless Summer Truffles served as a shredded cloud atop Cabbage more interesting as a texture than a taste beneath foamy Hollandaise.  Cleansing the palate with a warm cup of Lemon-Ginger Tea and a Macaron of complimentary flavor, a harmless little duo that arrived around 14h30 as several Danish children had long since been chasing up and down the aisles unrestrained by oblivious parents, Dessert one again took a post-noma turn by presenting halved-Cherries atop an Almond Caked next to a quenelle of fresh Woodruff Ice Cream, 2/3 of the Mignardises again featuring ingredients served no more than two courses prior while the Mango Popsicle intended to be dipped in White Chocolate was a fairly clumsy presentation that really did not seem to fit the meal’s concept.","20"
"Martin_the_Dane","I enjoyed a great six course meal with my mother here for lunch in July 2017.  The weather was great, so we could sit outside in the courtyard, surrounded by the inn on three sides, with the last side containing a glass covered seating area. The setup just works great, you are protected from the wind, and because it is a nice small village there is no traffic noise. I should add that inside is really nice as well, with several small cosy rooms making the experience very private and unique.  We took a six course meal, and got several extra starters. All the food was really tasty, the portion sizes were good as in most of the starters were small, but one starter and the main course was somewhat bigger. The end result was that it satisfied the appetite, but you did not feel to full. In any case, as with so many other star restaurants you can adjust that by deciding how much bread you eat. The bread is as expected really good.  The dishes are innovative, colourful and tasty, and as far as I am concerned the place is absolutely in the high end of the one star restaurants. And as said, the setup is unique, making it a special experience.  When we were there the restaurant leader Jan Restoff walked around in the courtyard, talked to the guests, and helped serve. We had a great chat with him, and with his help we managed to improve on a party booking we did for November. He gave some great suggestions, and overall we felt we really nailed that booking, effectively we managed to get a good selection of courses and wines in place, tailor made to our needs.  This place is pricey. But, there is a good selection of wines say at around 500 DKR, and you can get a three course meal for maybe around 400 DKR. But in fairness, this is not a place you go on a tight budget. Eating out in Denmark is fairly expensive, and the one star experience does cost extra.  But I warmly recommend a visit. Just seeing the small village and the area itself is an experience. I have been there a few times before, and I will visit again. Not that often, it is to expensive for that, but once in a while for a special occasion it is really great.","50"
"JBPurgerFrb","We talked about it and came to the conclusion that it was 22 years ago since we last visited Sollerod Kro. Then it was extremely nice with lobster soup, great beef and nice dessert ... now it is still extremely nice, but more in the Nordic area of food. Everything was great and we just had a wonderful evening ... thanks to the staff of Sollerod Kro. 6 course dinner with a lot of extra appetizers made our day :-)","50"
"FrankiBergen","Very good restaurant with 1 Michelin star outside Copenhagen. We went by bicycles from the centre of Copenhagen, and had a very nice ride. When we arrived at Søllerød kro, we where warmly welcomed by the waiters. We had a 3 course lunck menue with wine pairing, which was superb. This restaurant is highly worth a visit...or two.","50"
"Janice S","This one star Michelin restaurant is a hidden gem in a small village setting. We sat outside in a lovely courtyard. we had a price fix menu that included wine pairings. we actually had more than 3 courses as promised. They kept bringing out small bites in between the main courses. The food was amazing. service impeccable. so glad our travel coordinator booked this for us.","50"
"Geoff S","The service was impeccable. The quality of the produce was fantastic and the cooking was excellent. However the wow factor was missing, as was seasoning on a good few things. You do expect better in a Michelin starred restaurant. The flavours all mostly worked together in pleasing ways. There was nothing particularly innovative - everything was nice. But, I would suggest that yuzu with horseradish snow is a combination that is not nice- quite nasty actually. The taste was something like how rubber smells- not good.  The staff were friendly efficient and knowledgeable as well as fun. A great experience, but the food was good, but not amazing.","40"
"Naseal","The food was incredible. The service was even better. We had the inspired menu with wine pairing. You will not be disappointed. Worth the price.","50"
"Michael K","We visited Søllerød Kro with two friends and had a wonderful evening. Food was fantastic, wine and service equally so. It costs a lot, but is good value for money","50"
"hirnograph","what a beautiful house and location. every detail is carefully looked after. excellent service lead by jan and nice food in a classic environment. very personal and attentive also with our small children.","50"
"Julie E","Visited Søllerød Kro for a family event in Dec 2016. Food was sublime with each dish looking like a piece of art! Staff very professional and helpful.   I brought with me a 1 year old + stroller, they were very helpful & let me park stroller inside in coatroom & had prepared table with a high-chair","50"
"Louisebwa","If you want the best of the best food in romantic surroundings - visit this amazing place! Best in Denmark!!!","50"
"Lone F","We had chosen Søllerød Kro for our 25 years anniversary with the family. This evening the chefs had a special 6 course Stardust dinner where they had free hands to create the excellent menu with corresponding wines. We did not know what to expect, but each course was a fantastic experience on its own.  The service was excellent and made us feel almost at home.  This was our first visit and we already look forward to our next visit.","50"
"JensPerregaard","I was at this great inn for a jubilee. We were a big group of 30 people and had a separate room. The service allows for uninterrupted conversion and fun but the staff is still present and you never lack anything.  The food is really something to travel for and it is presented in a manner for you to understand but without being pompous. I truely enjoyed the dinner and the evening","50"
"Staffan G","This Inn is one of our favourites in Copenhagen. Exquisite wines perfectly paired with superb food. Choose one of two set meals or go for the à la carte selection. The Inn itself is from 1677 and lies in a quiet suburban area just north of Copenhagen city centre. It is truly worth the taxi drive to enjoy this fantastic setting with an ambiance out of this world. My wife and I have savoured many memorable dinners here. The staff members are very professional yet both casual and relaxed. Elegance the Danish way you might say. Highly recommended!","50"
"Michel_Honore","Going to Søllerød Kro is not just a matter of stuffing of the belly. The place caters to your palates and fills you up on a gastronomical experience without pretence. The food obviously is nothing short of excellent, and well worth a detour. The Guide Micheling rating well-deserved. The service leaves nothing to wish for, everything is served perfectly, with attention to detail -but as with so many things Danish, without pretence. The staff will serve and smile -and add an appropriate joke ... if appropriate. Professional, but not tight. The setting is romantic, on top of a small hill in a 16th century inn, right on the edge of the forest, where a stroll before or after your meal might lead to an encounter with wild dear, or just a view of many of the calm little lakes and ponds in the area.","50"
"Christian L","We are impressed of the creative and wonderful food that was served, excellent taste and quality , We absolutly be back","50"
"Nete Keum J","To celebrate a private event I went to Soelleroed kro and I was not disappointed, on the contrary.   I had low expectations but was taken by surprise and awe by the great welcoming and friendly atmosphere in high season.  Seated in a quiet corner we could enjoy and talk without feeling monitored by waiters and other guests.   The dinner was served in a very professional manner and in a speed which took great care of each serving to rest and settle before serving the next dish.   My companion was more than excited about the steaming hot plates with the mains whereas I dwelled at the starter courses which were all season fish and shellfish, with crisp senses of today's catch.   Off course the restaurant started off with the signature starter, then playfully followed by a renewed version. All together the sense of an old man knowing how to play his instrument and the applaud was well deserved as both the caviar in a tin and the quenelle were perfect.   From the extensive and very impressive wine list we choose the 2010 Chablis, Butteaux from Raveneau.  It went all well throughout the grand signature menu.   What really surprised me and made me want to return once a month was the knowledge from the waiter that he offered to decant the wine and as we were ready to leave after the dinner, he offered to re-cork the remaining half bottle of wine to take home.  I take that as extremely great service to put the guest higher than own interests.   All together; if going for a Danish Michelin start restaurant, I highly recommend to order a taxi and go up north of Copenhagen and spoil yourself with the best of cooking skills and seasonal ingredients.","50"
"toronto23frank","Wow, what a setting ! What service ! We had an absolutely stunning delicious lunch outside in a country inn courtyard on a hot summer day ! ! All dishes were perfectly prepared as were the several amuse bouches ! ! The pace of service was perfect. We would highly recommend !!! It has earned its Michelin star !","50"
"christinastenderh","Amazing dinner (go for as many courses as possible), amazing wine, amazing service, amazing surroundings. Do yourself the greatest favor and go for the signature caviar as a start. It various and has a bottom of some sort of clam and it is so amazing it is indescribable.","50"
"MatthieuM698","Søllerød is an institution, which does not rest on its laurels. Great food - Amazing service from the staff in a nice atmosphere.","50"
"383gilbertoc","Had the 4-course menu with wine pairing, like my wife. My daughter had a 3-course one. We all enjoyed our lunch enormously, and were stunned by the flavor combinations and intensity of some of the dishes. The lunch went on at our own pace, with the service always attentive to what we were ready for. We were the last to leave the place and never for a moment felt any sort of pressure. The restaurant looks very traditional, with a beautiful, classic look and careful, impeccable service to match. Cooking style is somewhere between classic French and modern Nordic, with a good fraction of fresh, tasty local ingredients, but also from the rest of Europe. Wonderful experience. Highly recommended.","50"
"RoteFuchs","Sollerod Kro has traditionally been the place you went to if you wanted to get really good high quality tasty food in and around Copenhagen. But it has changed. The interior of the restaurant is still very traditional (dull and a bit used) but the food has become much more Nordic than what used to be the trademark of this gourmet temple. Instead of tasty traditional dishes you now get fancy good looking Nordic food that is sure to impress on the plate but misses in the mouth. A temple has fallen.","40"
"17annen","Had a little private room for four persons. Started with four small complementaries - summer salad served in a bone and fresh, crispy asparagues. The starters with scallops and horse raddish creme. Main we had sweetbread and veal. For dessert the apple spring dessert and a selection of perfectly matured cheese. All in all a fantastic trip in taste-land, good and friendly service and cosy interieur. Would recommend this place to everyone that likes good food and good atmosphere.","50"
"eydfinnr","Our visit to the Sollerod Kro was a great experience. Great food and absolutely great hospitality. Here you can enjoy a great evening in a quiet place away from all the main noise.","50"
"CarolineS995","This is one of the best restaurants in copenhagen. Artistic food and very attentive service. Just an amazing experience and well priced for a michelin starred restaurant.","50"
"Bregenholt99","Not much to say other than, spotless robust classical French high-end cuisine! All you wish for on all accounts, and the some - like the paste made of last years truffle left-overs that turbo charged the duck and the cheese. And with a wine selection...More","50"
"Windy N","If You don't wanna read through a long and possibly boring review, let me just say this: My best restaurant experience of 2015! By far. And in my all-time top-3. Why? Why You ask. Was it the food? Was it the wine? No! Don't get...More","50"
"Jacob G","Have eaten excellent meals in many restaurants. Had the signature menu with my wife - and we both found it to be superb. Really good flavours. No unnecessary techniques but good food. Just what I prefer! The wine suggested was spot on for the food...More","50"
"Jensen88","Søllerød Kro is an institution amongst the Danish gourmet restaurants. And in my book, to keep it short, it is - in terms of atmosphere, service, wine card and food - just old school perfection.","50"
"iknolm","We visited Søllerød Kro yesterday with one of our teenage sons, and had an outstanding evening on all dimensions. Excellent food, outstanding wines, fantastic service and great atmosphere. We have been there some times before and thus we had high expectations, but the team managed...More","50"
"Nikolaj H","We have eaten at Søllerød Kro many times over the last few years. It is situated well outside Copenhagen in idyllic settings which makes for a nice excursion. Søllerød caters to the classic french cuisine and as a Michelin restaurant predates the nordic food revolution...More","50"
"Misssophie1234","A beautiful building next to the local church and pond, 30 min. north of Copenhagen and with all the interior class and charm needed for such a high prestige restaurant. Having been to this place over 50 times through the years, last nights visit did...More","30"
"Lasse1973","My partner and I visited the restaurant last night. Overall, we were very pleased with the experience. Truth be told, we were there on a coupon deal and were a bit reprehensive if that might in any way affect the way we were received and...More","40"
"WhiskyAway","If you're visiting Copenhagen and are looking for something different to do on a Sunday afternoon, it's worth looking into visiting this restaurant. It's only 30 minutes drive out of the city, it's a good stop off point before seeing castles further north. It's set...More","50"
"Barbara W","Superb food and presentation, even when I just wandered in after visiting the church next door. (My ancestors came from Sollerod). I was fortunate that it was a slow evening and I was early, so the staff kindly seated me without a reservation. They then proceeded to treat me as if I were a treasured patron and served me a lovely dinner with a wide variety of flavors and textures. Being a teetotaler, I probably missed lots of the ambiance, though. And yes, it is expensive.","50"
"275mette65","I held my birthday for 13 guests, ordering the lunch menu. Each dish was a masterpiece by itself. The food was beautifully presented and the combinations of ingredients resulted in the most sensory and delightful taste experience – it was a journey of discovering! On top the service was fantastic – super attentive. Overall my guests and I agreed this was the most exquisite experience and we would not hesitate to come back!","50"
"MasterLukeDenmark","One of the absolutely best restaurants in Denmark - extremely high quality food and wine and a unique atmosphere.","50"
"Bjorn O","We have wanted to try out Sollerod Kro for a long time, and finally managed to go there for lunch, the salmon, stuffed quail, and desert were all above expectation, and it just shows how hard restaurants outside France has to work for one michelin star. Delightful surroundings in the 300+ year old inn, excellent service, and the wine pairing was exceptionally good. Their lunch menus offer the best value, whereas the more extensive menu options are expensive, even by Danish standards. Highly Recommended.","50"
"sko_on_food","Everyone should be allowed to dine at Søllerød Kro in the Summertime were you are able to dine outside. Listening to the sizzling sound of the small fountain in the courtyard combined with the humming coming from Jan R. is simply the best way to start an evening. Everything is simply great!","50"
"GLOBETROTTER89","We were a party of four people and had the ”Søllerød signatur” menu for 1700 DKR without the wines, which were another 1200 DKR per person. We were situated in a private corner and the waiters – all very well-dressed and polite gave us a great experience. You are offered champagne as an extra welcome item, but since you get this for your first dish, it’s really too much, you’re really getting enough to drink during all the dishes. The menu is definitely one star Michelin level with a mix of “signatures” of Søllerød inspired by the French cuisine. The restaurant is located in an area of very wealthy Danes and I guess the restaurant charges what it can: I’ve never paid so much for food and wine menus in Denmark and I’ve tried the 2 star establishments too. Value for money is therefore not impressive, but the food is still really good!","40"
"Henrik T","Have been to this place on several occasions and has never been disappointed. The food is of very high quality, mixing classic French tradition with modern Danish cooking. try either a fixed menu or select some of their signature dishes. The Michelin Star is more than well deserved. The wine selection is huge and delightful, particularly Bourgogne, but if there is one small criticism from my side then it is that they do not offer a wine menu for the fixed menus, you have to buy per bottle (or from a smaller selection by the glass). Service is superb, well timed, attentive and top professional. The location is absolutely charming, an old inn from late 1600 which a nice gentle modern touch. If you have the time to travel 20 min North of Copenhagen - go for it.","50"
"kristin_cudahy","We hosted some Swedish friends at this charming inn, dating back to the 1700's. It is located about 20 minutes by cab north of Copenhagen and certainly deserves its One Michelin Star Rating! I would categorize the cuisine as Continental with a Scandinavian twist. We savored the six course tasting menu with wine pairings. Every bite was palate pleasing. Service was seamless and don't go if you are in a hurry! We luxuriated for about four hours over bright and fresh flavors perfectly matched with various wines from France, Italy, Spain and Austria. It is eye - wateringly expensive, but worth the treat for any true foodie! This was our second visit in two years. The first time was a beautiful June evening, so we sat outside under the covered pergola. This most recent visit, it was too cold for al fresco dining, so our party of six was seated in one of the rooms from the original inn. It was an intimate and cozy setting. Couldn't think of a nicer setting to treat some old family friends!","50"
"VagabondGourmand","Nestled in the quiet village of Søllerød, the restaurant of the same name deserves its one star - we went there as a family of 3 generations and 2 cultures to celebrate our daughter's graduation. She is a vegetarian and the kitchen adapted its inspiration menu to ensure that the eating experience was a special for her as everyone else. Impeccable service, the food was local, delicate, modern (but not too experimental, so all the family - from grand-kids to grandparents were thrilled). It was a glorious day, we could have eaten outside in the courtyard, but just took coffee there at the end of the meal. A charming place. I can imagine it would be just as enjoyable in any season.","50"
"kristin_cudahy","Set north of Copenhagen about 20 minutes by cab is a restaurant worth the journey. This is our second visit in two years and we have been thrilled with the dining experience. This one star Michelin restaurant was a former inn during the 1700's and the indoor dining includes rooms from the original structure. It is well - suited for couples or larger groups. Our first visit was in June and if the weather is nice, ask to be seated outside under their covered arbor; a very beautiful and atmospheric setting for fine dining. We were hosting some dear friends from Sweden and decided to opt for the 6 course tasting menu with the wine pairings. (It really ended up being more with amuse bouche, sorbets, chocolates, etc.) The service was excellent and nicely paced. We enjoyed perfect wine pairings from Alsace, France, Sicily, Italy and Austria. They were the perfect compliments to dishes such as Scallop with cucumber, cauliflower and horseradish; Lemon sole with ginger, grapefruit and curry; Squid with grilled salad soya and virgin butter; Iberico pork with sage and honey; Lamb with dried olives, baba ganoush, rams on and new potatoes, Lemon grass sorbet with woodruff, lime and wild flowers. The menu changes monthly and according to the freshest ingredients available. They have a very nice web site. We agreed that these were all palate popping, bright and perfectly crafted dishes. Don't go if you are in a hurry. Luxuriate in the experience and Bon Appetit! It is  eye - wateringly expensive, but we thought it was worth every Danish Kronor!","50"
"Lisa_Lawrie","This restaurant is amazing. I have visited the restaurant three times and the food is extraordinary. It is also very expensive, so make sure you can actually spare all the money on one evening. If you do decide to go there, you will never regret it! Danish cuisine at its best!","50"
"Piotr R","Some distance from Copenhagen but the drive is definitely worth it. The restaurant is located in a small, quiet town and the surroundings are beautiful. The food is modern, very, very good and quite expensive, even for Danish standards. As expected from a Michelin-grade restaurant - service, cleanliness and attention to details are impeccable.","50"
"tuneh2014","The place if you go for very conservative french cooking and service with stiff upperlip. And are willing to pay (bleed) for it. If you are a bit modern and like value for money there are many other places for you","30"
"Kkyriaki","We had booked at Soelleroed Kro for dinner and the whole experience really exceeded our expectations! It was a snowy evening and the village was in white, the restaurant had nice Christmas decorations and you felt like you were part of a fairytale. From the moment we were welcomed the warm, friendly but also professional atmosphere overwhelmed us. We chose to have the Christmas menu with wine pairing. The food was perfection and so were the wines. The restaurant manager and the sommelier are great people, willing to explain everything about Soelleroed's philosophy, the selection of the ingredients and the history of the unique wines that you can taste. We had a memorable dinner here and will definately return on our next visit to Denmark!","50"
"Jo Winding H","The restaurant is located in a cosy area 30 kms outside Copenhagen. The staff welcoming us were well informed and seemed to know who we were and assigning us to the right table without ever asking about bookings.  The wine list is incredible in its depth and broadness, especially in the classical regions such as Bdx, Bourgund and Champagne. The prices were not as impressive with a markup of at least twice the going retail price which is quite costly compared to high end wines in other good restaurants. We opted going for a VO from Selosse which served us well through the courses  We ordered the special 6 course christmas menue. The amount and quality of accompanying amouse bouche's were excellent - four in total in addition to petit fours at the end. Several of the courses were among the best I have had this year. Especially the cod and the young duck breast with endive.  This restaurant is well worth a large detour for the food aficionados out there!","50"
