Reviewer_name,Review_text,Rating
LexCH16,"Unfortunately have to say that have expected much more based on other users’ opinions but got disappointed. Although reservation was easily made online, we felt stressed from the very first moment we entered the restaurant. It’s most likely the policy of the restaurant to have as much guest turnover as possible and therefore not the staff’s fault, but it was hectic the whole time and we did not really feel welcome (not even when they took our order). And this was during the week, not even on a weekend.   The food was OK but nothing extraordinary in my opinion, price/value good. So overall an average experience",30
454dimitrism,Very nice stuff and the owner very helpful. The food with no a lot of choices but very tasteful. The starters was very delicious and also the plate that is famous for. It is a good choice if you want to Italian in Copenhagen,40
JacquiCPH,"A wonderful cosy restaurant in the heart of Copenhagen with the best service I've experienced in 15 years of living in Denmark. The food is great and the 'antipasto misto' may look expensive, but it has to be seen to be believed. A wonderful selection of different things to taste and savour laid out on a huge plank of wood set high on your table with metal stands. Couldn't recommend this place more highly and most definitely NOT a tourist trap.",50
149elisee,"Very nice food and friendly people! We had to wait a little bit, that was not a problem for us. The manager was so enthusiastic!",50
6AMS,Really enjoyable meal twice in a few days made this restaurant the highlight of our trip. I recommend this place for really authentic Italian food and great wine - however at a very high price. As you can see from the photos there is a...More,40
DavidMoss14,"Visited as a family of 4 with two under 5. Food was excellent, very tasty and came out quickly. Service was very good, I highly recommend this restaurant for families looking for a nice Italian meal in Copenhagen.",50
821anttia,Excellent food and service. Host was really amazing and food was top Italian food with fire shows with different dishes.More,50
jacobsY8275QY,"Our experience at trattoria sud was just amazing! Great service, and food only comparable to the greatest restaurants. Highly recommend this place! A real gem in the Copenhagen food industry",50
Kathy G,"My husband and I are visiting Copenhagen for a week and rented a flat a few min away from SUD. We showed up one evening , without reservations on a Wed. What a delightful find! My husband is an Italian food junkie! He would eat...More",50
Michael B,The restaurant is our local neighborhood restaurant and we quite often find ourselves there when work has drawn out and we don't find the energy to cook ourselves. The host is always gracious and the fare is quite good and at a good price point....More,40
martinbP2366GU,A really great restaurant. The food is excellent and really authentic Italian. The staff and the atmosphere is cozy and you really feel welcome. On top of that the prices are more than fair.More,50
VillaKIrki1911,This is areal good Italian taste restaurant. Staff is friendly and willing to serve and we appreciate free limoncello before our going out. This is a veritable Mediterranean tradition. Recommended,50
211erike,Great Italian food in nice ambience of an Italian family! Great staff. We were eight friends who enjoyed a long lunch here.,50
TriciaBishop,"We had a great experience dining here during our stay in Copenhagen. We chose the set menu Sud which was very good value and excellent food. The antipasti starter was brilliant. We both chose different pasta dishes, my husband the house pasta and I had...More",50
329deirdrem,What a fun experience! Greeted by the owner with a glass of Presecco and great explanation of the menu. We recommend Mama’s Pasta - tasty and a great show as they prepare table side. An all around great dinner!More,50
Stay33725932613,"Visitet Trattoria Süd with group of 5 Dutch friends. Cosy atmosphere, friendly staff, wonderful food and a great entourage. Absolutely a great night. We'll be back... Ben",50
sprjne,"Both service, food and wine was really good. Intimate atmosphere and comfortable seating. Owner was present and showed excellent ability to see how to treat each table and interact with guests. Will be back!",50
marina2300cph,To have a dinner in this restaurant was like to come to Italy and completely to forget that you are actually in cold and dark Copenhagen. I have never seen before pasta preparing IN Parmesan in a front of you!  The stuff is friendly and patient and make your dinner unforgettable,50
Q5384BUpaulo,"We have been to Zud now for the second time. It is the best Italian restaurant I have ever been. Probably als the best in Copenhagen. The owner and staf are so friendly and really do their best to give you an unforgattable evening. Not only serve they great quality food but also with humor and flames... So if you visit Copenhagen, don't forget to go to tratoria Zud.",50
Maxgri,"It's a superstar Resto.Two Brothers Owners very professional,food superb,cheap prices compared with the food quality.I reccomend this place and would like to try it again asap.Thanks Pasquale!See You Soon.",50
athenaragna,"We went there on a wednesday night for their 4 course set menu. The food was good, our waiter was so nice and knowledgeable. The highlight would be the pasta that is prepared table side in a wheel of parmesan - absolutely superb!  Such a charming italian place in the heart of Copenhagen, a must try for all!",50
Jeppejeppejeppejeppe,Nice Italian place. Great pasta. The waiter was nice and easy going. PS. The olive oil is delicious.,50
jqthach2016,"Me and my wife ordered the antipasta starter for 2, the starter had many delicious foods on a wooden plank. Im sure this is a favorite here for most guest.  We also ordered a bolognese spagetti, and the mama's pasta, which where both delicious.  The only complaint that I have which removed the 1 star was the staff, a tall younger gentleman with glasses. When he brought things to our table he would drop it on the table loudly, maybe I am I too sensitive about this. But then when he pours our sparkling water into our glass, it would splash on the table. Also when we were paying our bill, while the credit card machine is pending the charge, he tapped his fingers on the table impatiently. Maybe I am the one that is too overly sensitive but I feel this young gentleman has an carefree attitude which will give off a very bad impression. If you cannot pour my expensive water carefully, then let me pour my own water. If you spilled the water by accident, then at least wipe the table. I am not done, when we asked him for the desert menu, he brings us the menu and throws in on the table without saying anything and walks away. I feel at least tell us, ok here is the options of desserts, what would you like? When he comes back, we say we don't need desserts we are ready for the check, he replies to us ""then why you tell me to bring you the desserts menu?"". Am I still too sensitive?  If I see this kind of service in Mcdonalds I don't care. This isn't a fast food restaurant and we are not paying fast food price. I am sure the owner wants this restaurant to be the best it can be and this young gentleman needs to watch his attitude in order for this place to be a true 5 star.  Other than that , The food is great. DO EAT HERE.",40
123lindasta,"Me and two friends of mine saw this place and went in without any expectations. Wow. Luca, our waiter, was so nice and spoke passionately about the food, their wine and their concept. The interior was fresh and modern , yet cozy. We had a...More",50
MichaelW147,"Super nice and attentive staff. We had a three caucus meal with coofee and beer. All disches were really tastefull and highly recommended. Prices is fair, dkk 300 for the 3 caucus menu. We will defenetly come back m.",50
rachelpW1787CB,"We stopped here on a Sunday night after finding that most places in Copenhagen are closed on Sunday. The restaurant itself is beautiful with plenty of comfortable outdoor seating. My husband and I had an incredible antipasti appetizer (it’s huge!!), the sausage and mushroom pasta (his mom’s recipe), and the bolognese. Everything was light and delicious. The owner was a lot of fun and we ended up staying for hours. Definitely recommend!!",50
capecodnana2016,"Trattoria Sud is not just another Italian restaurant in Copenhagen. The owner Andrea is from Napoli and he treats each guest as a family member coming home. The antipasto appetizer for sharing comes on a 3 foot wooden plank with a bowl of mussels, Italian meats, steak tartare, cod bites cooked in tomato sauce with pignoli nuts and more. I wish I could have included a dramatic video of our pasta course prepared tableside inside a scooped out wheel of parmesan cheese softened with a torch to make a delicious sauce for the pasta. Mama Mia! Just go to Copenhagen so you can let Andrea and his fine Napoli chef prepare you the best dinner north of Italy.",50
Terence M,"A lively atmosphere, the Antipasti al Tagliere was excellent - particularly the sliced veal in tuna sauce(!) Good wine choices. Table service and hospitality were wonderful - Luca took great care of us!",50
vancityjoanna,Wandered in 9pm after a long flight from Vancouver. Antipasti was recommended and turned out to be lovely. Kids split a spaghetti Bolognese (not on menu but they were happy to whip up). Our pastas were top-notch. Tiramisu in a teacup finished the meal perfectly. Would recommend.,50
Sara G,Me and my sister visited and we both had pasta for dinner. Very tasty and genuinely Italian. If it wasn’t for the train we had to catch we would have wanted to try the tiramisù which looked amazing. Nice staff and good atmosphere 👌🏻,40
CoralynG,"Two weeks ago we had lunch in Copenhagen at a burger place and were looking for a taxi to return to the hotel. We were with my mother, who is 86 and tires easily. And we were standing on the street corner, with no taxis available. After about 10 minutes, a woman crossed the street and asked us if we were looking for a taxi -- she said that they were hard to find at that time of day. She offered to help us by calling a taxi, and said we could wait at her restaurant across the street. She took my mother's arm, helped her across the street, seated her at a table, got her water and a blanket and then went to call us a taxi. You just don't find this kind of kindness many places -- particularly when we had not even eaten at her restaurant. She would not accept a tip when we left, so we told her that when we returned from our cruise that we would come to eat at her restaurant.  Two weeks later, we came for lunch. And are we glad that we did!!!!! The food was amazing. We eat ordered the 3 course lunch, and the first course was a huge appetizer board filled with hot and cold offerings. My favorties were the fritatta (excellent combination of flavors), the eggplant, the veal tonada, and the roast pork, but all were good. For pasta, I think the Mama's pasta was the best -- but each were flavorful and well executed. And all three desserts were very good -- not to heavy. The pistachio ice cream had a wonderful texture and flavor.  This is a family run effort. The front of the house is fun by the woman who helped us, with assistance from her mother. Her husband manages the restaurant and his brother is the chef. It is well-worth a stop if you are in Copenhagen. The food, and the friendliness, cannot be beat.",50
MissPollysShoes,"We found this restaurant by accident while looking for somewhere that was still open near our hotel and what a great find!  I had fish of the day which was naturally gluten free, it was cooked perfectly. My sister had the wild boar pasta which she said was delicious. I had panna cotta for dessert which unfortunately came out with biscuit bits sprinkled on top, the waiter apologised and brought me a fresh one minus the biscuit bits. My sister had the chocolate dessert and both desserts were lovely.  The night we were there the waiter and chef were on their own and while it mean't a slightly longer wait we were only too pleased to have found somewhere open and after a day of sightseeing it was great to be able to sit and relax before eating.  The hospitality was top notch and the waiter did a great job making sure everyone had what they needed. Towards the end of the evening blankets were brought out to all the tables still sitting outside, this was a lovely touch as none of us had to ask for them.",50
Vmka,"Very good, pure and tasty Italian food in a cosy restaurant with a nice terrace. Owner was very kind and the service was quick.",50
Cody W,Was walking about looking for a spot to eat and accidentally stumbled upon it. Best pasta and experience in Copenhagen so far! Highly reccomended!,50
Chris W,"Unbelievable experience. Andres is incredible and made our meal unforgettable. The burrata was delicious. The mamas pasta was one of the best pastas I have ever had! The hospitality, service, and meal were something everyone should try. The grappa at the end was the cherry...More",50
lisaspaghetti65,My husband and I stopped into this eatery for lunch and we loved it so much we went back the next evening with our daughter. Every dish we had was outstanding. I had the linguini with clams and mussels which was delicious and fresh. My daughter had the caprese salad which was amazing. My husband had sea bass. When we went for lunch the previous day we had the Bolognese spaghetti which was just like my grandma’s. The ambiance at this eatery is warm and friendly. The owner stopped by several times to see how we liked the food. When in Copenhagen we highly recommend this place. It’s delicious!!,50
leisek79,"This restaurant was superb, the food was amazing, fresh and full of flavour. The waiter/owner was very helpful and friendly in recommending what to order and volunteering to adapt a dish to allow for personal taste!!",50
PushExplore,"We had a wonderful experience dining here, sitting outdoor and enjoying the lovely weather on Sunday afternoon. We also saw a cycle marathon, which was rather interesting. Food was nice and the service was quite efficient.",50
G6490NDmarioc,"It was late on Sunday and by chance I found this restaurant which was still open. Food was amazing, properly Italian, the ambient is very cozy and the owner is really kind.",50
smagabri6591,"The food is amazing, the presentation beautiful, the service very friendly, the ambience could not be better.I hope this restaurant gets the success it so richly deserved.",50
patrickgarnett,"Had a wonderful, authentic Italian meal, together with the recommended Italian red wine and fantastic and friendly service. By far the best Italian restaurant we have sampled on this overseas trip. Very highly recommended!",50
Fran K,"Fabulous meal enjoyed, prepared partly table side, in a charming restaurant. The bow on the top....the presentation and Andrea’s personality! Buon appetito!",50
helenlO5934XO,"This newly opened restaurant surprises me pleasantly with their excellent food, friendly service and great location in the Middle of the city!",50
341neilt,Just had a lovely dinner with Copenhagen based friends (Henrik & Sara) at this local Italian. Good ‘home cooked’ food. Recommend the anti pasta sharing board which is huge.,50
