"Reviewer_name","Review_text","Rating"
"koshersaltcayennepep","Walking through cosy streets, then being met with a counter filled with fresh bread, cheeses, hams and so on. This place makes your sandwiches fresh, a la minute. Definately the best sandwich tasted in the past 28 years... Will come back next visit to CH!","50"
"Houria E","Stop there for a lunch and I was really satisfied! The sandwiches are very very generous and tasty. They propose many different recipes and if you're not too hungry, 1 sandwich for 2 is way enough! I definitely recommend this place!","50"
"lltman","The sandwiches here are awesome and HUGE. You really only need one for two adults. This is a great option for take-away, picnic, etc. I would certainly come back","50"
"mgreco42","Loved this place--four of us went there and split two sandwiches that were delicious! A great value and very tasty. We had somewhat...picky eaters in our group, but everyone left happy! One note: There isn't much seating, so taking your food to-go might be necessary...More","50"
"dramyth","Went there twice and sticked to their classic 'roast pork sandwich', boy it doesn't disappoint, does it?! It's huge, one sandwich more than enough for two people , tasty and at 85 DK , simply has to be the best sandwich in town!","50"
"AirGuitarist","I had the house specialty Roast Pork Sandwich and it was truly the best sandwich I have ever tasted. The sandwich itself is huge, and kept me going for the full day. It could easily be shared between two people for lunch. It cost approx....More","50"
"Ron C","Best sandwiches I’ve had outside the USA since I left in 1994! Traveled and lived all over Europe and Asia and this place is the best! Thought I would tell them how to make it, but after reading the menu, I just went with the...More","50"
"147leeleek","We stumbled across this place by accident and thankful that we did as this was the most amazing sandwich ever. Menu has about 10/12 sandwich options, and all priced at 85dk. The sandwiches are massive for that price, and really filling so it’s more than...More","50"
"SusieQte","Stopped by here for a sandwich, and we were not disappointed. The size of the sandwich was huge, but it was so tasty and packed full. Nice to take away and eat in the sunshine.","50"
"LK1500","Fantastic massive sandwiches. You need about 20 minutes to eat them. Whoever opens a branch of this in London will make a killing. Nothing in England comes close.","50"
"_W4772OI","The sandwiches are really really big and tasty, they cut the meat and cheese on the spot and they cost around 10E each","50"
"Renata L","Huge and tasty sandwich for smart price. I would not finish that by my self, so it is perfect to split for two. It would be nicer if place would be larger, but still, finest food for finest price. Recommend for travelers on a budget.","50"
"ilovewhisky","We tried this place out after reading an internet tip on our recent trip to Copenhagen and we were definitely not disappointed. We were warned that the sandwiches are massive but I mean, really they are MASSIVE. You could easily share one between two (unless...More","50"
"Billy J","Came by this small sandwich bar by pure accident on our way back into the city centre from the Arbejdermuseet, it's just a few streets away. I can not fault the service, the price (for Copenhagen) or the food. Absolutely delicious, we only got the...More","50"
"Mark B","Large sandwiches. Rather they were smaller with more flavour. Mine was tasteless chicken with tasteless cheese and loads of boring unimaginative salad. Disappointed.","20"
"KYtraveler79","I didn't realize how large these sandwiches would be when we ordered them but they were so good! I high recommend!","50"
"lucasje19","Don't compare this place to anything you've ever been too because it will always have the upper hand. Sandwiches are amazing, great taste and well made. Staff is very friendly and, although also used for take away, gives everybody their attention. There's limited seating, so...More","50"
"JuanAMunoz","With a nice variety this place makes incredibles sandwiches and for a very good price. You should consider either going with somebody either not eating for 2 days before going because they're huge! Going back for sure","40"
"Nicky D","the best sandwiches i had in copenhagen! i will definitely come back for more the next time i'm in copenhagen!","50"
"PeterWR28","We read about Smagsloeget in one of the local magazines so thought we'd give it a try. We ordered Tuna salad with all the trimmings plus a Serrano ham and mozzarella extravaganza. The sandwiches are freshly made so were told we'd have to wait 10 mins. Well it was definitely worth the wait.. we adjourned to a gorgeous vantage point next to the river and devoured two of the most delicious sandwiches we've ever tasted. Each one was big enough for two people of average appetite so you could save some money and buy one to share.... we were just greedy. In summary the perfect picnic food in a wonderful city.","50"
"ManMeetsFood","Fantastic little sandwich shop here with some massive sandwiches for a very reasonable price! All the meat is really fresh and tasty.  I got the chicken club as they were out of turkey. Real bacon in the sando and it was thick, mayo tasted like curry but was tasty and the bread was awesome. I don't generally like brown breads but this was excellent.   If you're staying at Copenhagen Downtown Hostel it's less than a 10 minute walk and the sandwiches are definitely worth it.","50"
"240ellier","Absolutely delicious. Probably the best sandwich I've ever had. 1 is big enough for 2 people. Around 75DK or 65 student discount. Definitely go here !","50"
"andykennett","So good I had to go back and get another one for the flight. The only negative is that there is that much choice you might get stuck!","50"
"StefanoCappelletti","The food was quite good, nothing special but I was really surprised but the crew, they were really really rude and here in Copenhagen is really rare to find someone rude in restaurants so, good job!","10"
"IteratorFrank","Limited seating, but they do good take away packaging, so not to worry. Easy to navigate menu, with any good options. Unbeatable value. Excellent for a quick and delicious treat.","50"
"Yashpawar","My favorite sandwich spot in Copenhagen!! Reasonable price (student discount 55kr) and so many options!! It was actually difficult choosing a sandwich, but ended up having he smoked salmon with shellfish salad. The sandwich is large enough to split with a friend, unless you're super hungry. Definitely will be back multiple times.","40"
"Allison G","Very hearty delicious sandwiches that fill you up on your day exploring Copenhagen. Highly recommended! We can't wait to go back tomorrow for lunch.","50"
"Ulrike R","We discovered a lot of sandwich places in Copenhagen, but Smagsloeget was simply the best. The ingredients are fresh and the sandwiches are composed deliciously. There is a great variety to choose from. It is possible to eat there or to order to go.","50"
"G_Man58_12","great sandwiches! well located, lots of choices and very tasty food. We will go back on our next visit.","50"
"MikeJonesEU","Extensive menu and really nice sandwiches with massive portions. Costs about 65DKK each, but big enough to share (though you probably won't want to)","50"
"jinnyajumma","About 20 variety. I end up going twice while I stayed for 3 days. Only 69 DKK for a huge sandwich that was enough for breakfast and lunch for me. We tried food market too but all open sandwiches else where were 50-100DKK and none...More","50"
